k	top_acc_perc__casmi	top_acc_perc__csi
1	16.0	19.055555555555557
2	24.0	26.111111111111114
3	26.0	29.166666666666675
4	34.0	34.55555555555556
5	44.0	43.44444444444444
6	50.0	48.666666666666664
7	50.0	49.72222222222222
8	50.0	51.44444444444445
9	54.0	53.015151515151516
10	56.00000000000001	57.36363636363636
11	60.0	60.54545454545453
12	60.0	60.72727272727272
13	60.0	60.9090909090909
14	62.0	61.090909090909086
15	62.0	61.472727272727255
16	64.0	63.854545454545445
17	64.0	64.23636363636362
18	64.0	65.53484848484847
19	66.0	67.33333333333331
20	68.0	68.94999999999997
21	70.0	69.89999999999998
22	72.0	70.84999999999998
23	72.0	71.29999999999998
24	72.0	71.74999999999999
25	72.0	71.99999999999999
26	72.0	71.99999999999999
27	74.0	73.99999999999999
28	74.0	74.99999999999999
29	76.0	76.33333333333331
30	76.0	77.66666666666664
31	78.0	78.99999999999997
32	80.0	79.3333333333333
33	80.0	79.66666666666663
34	82.0	82.66666666666663
35	84.0	84.3333333333333
36	88.0	87.99999999999997
37	88.0	88.28571428571426
38	88.0	88.57142857142856
39	88.0	88.85714285714285
40	90.0	89.14285714285714
41	90.0	89.42857142857143
42	90.0	89.71428571428572
43	90.0	90.00000000000001
44	90.0	90.00000000000001
45	90.0	90.00000000000001
46	90.0	90.00000000000001
47	90.0	90.00000000000001
48	90.0	90.00000000000001
49	90.0	90.00000000000001
50	90.0	90.00000000000001
