C	inner_split	ndcg_ohc
1	0	0.7056711889262942
1	1	0.7304696786119673
1	2	0.7479335230944717
4	0	0.7059615152352121
4	1	0.7177235515292212
4	2	0.7584306742983689
16	0	0.7255494492497602
16	1	0.7234207082007795
16	2	0.7644493537483207
32	0	0.7255414314300839
32	1	0.720977608767365
32	2	0.7544510673991558
64	0	0.7238727799411683
64	1	0.7048129715548481
64	2	0.7399807009182223
