C	inner_split	ndcg_ohc
1	0	0.6897617699377692
1	1	0.6790857634979646
1	2	0.7313658172580026
4	0	0.6923722780946181
4	1	0.669847798351914
4	2	0.7424786728246378
16	0	0.6964738652665403
16	1	0.6773743456234155
16	2	0.7461544333290515
32	0	0.6896097660397508
32	1	0.6676233089381522
32	2	0.737143220525525
64	0	0.6729627917750958
64	1	0.6722557396849059
64	2	0.727349091160018
