k	top_acc_perc__casmi	top_acc_perc__csi
1	8.0	14.869603174603174
2	22.0	26.139206349206347
3	26.0	30.40880952380952
4	34.0	34.6784126984127
5	42.0	41.52493894993895
6	46.0	45.9714652014652
7	46.0	48.617991452991454
8	48.0	50.97880341880342
9	52.0	52.16653846153847
10	52.0	53.38205128205129
11	52.0	54.597564102564114
12	54.0	55.41307692307693
13	54.0	56.22858974358975
14	56.00000000000001	57.04410256410257
15	56.00000000000001	57.859615384615395
16	60.0	60.67512820512822
17	60.0	61.16564102564104
18	62.0	61.406153846153856
19	62.0	61.896666666666675
20	62.0	62.38717948717949
21	62.0	63.377692307692314
22	64.0	64.36820512820513
23	68.0	66.69205128205128
24	72.0	69.01589743589743
25	72.0	70.83974358974358
26	72.0	71.3302564102564
27	72.0	71.57076923076922
28	72.0	72.81128205128203
29	74.0	74.05179487179485
30	74.0	74.29230769230767
31	74.0	74.38923076923075
32	74.0	75.1528205128205
33	76.0	75.91641025641024
34	76.0	76.67999999999999
35	76.0	77.36666666666666
36	78.0	78.55333333333333
37	80.0	81.74
38	82.0	82.25999999999999
39	82.0	82.77999999999999
40	82.0	83.79999999999998
41	84.0	84.81999999999998
42	84.0	84.83999999999997
43	84.0	84.85999999999997
44	84.0	84.87999999999997
45	84.0	84.89999999999996
46	84.0	84.91999999999996
47	84.0	84.93999999999996
48	84.0	85.02896551724133
49	84.0	85.78459770114938
50	86.0	86.54022988505743
