k	top_acc_perc__casmi	top_acc_perc__csi
1	12.0	18.1858024691358
2	28.000000000000004	32.10493827160494
3	36.0	38.35740740740741
4	40.0	43.94320987654321
5	48.0	47.27260208926875
6	52.0	50.93532763532763
7	52.0	53.93138651471985
8	54.0	56.92744539411206
9	57.99999999999999	58.494017094017096
10	57.99999999999999	60.06614434947768
11	57.99999999999999	61.63827160493827
12	57.99999999999999	62.47706552706552
13	57.99999999999999	63.31585944919277
14	60.0	64.15465337132002
15	64.0	64.99344729344728
16	70.0	67.83224121557453
17	70.0	68.67103513770178
18	72.0	69.25982905982903
19	72.0	69.84862298195628
20	72.0	70.23741690408353
21	72.0	71.12621082621078
22	72.0	71.86115859449188
23	74.0	73.42943969610631
24	76.0	74.99772079772075
25	76.0	76.06600189933518
26	76.0	76.46761633428295
27	76.0	76.86923076923073
28	76.0	77.2708452041785
29	78.0	77.67245963912627
30	78.0	78.07407407407405
31	78.0	78.2654320987654
32	78.0	78.45679012345676
33	78.0	78.64814814814811
34	78.0	78.83950617283946
35	78.0	78.86419753086416
36	78.0	79.38888888888886
37	80.0	81.91358024691355
38	82.0	82.43827160493825
39	82.0	82.96296296296295
40	82.0	83.98765432098764
41	86.0	85.01234567901234
42	86.0	85.03703703703704
43	86.0	85.06172839506173
44	86.0	85.08641975308643
45	86.0	85.11111111111113
46	86.0	85.13580246913583
47	86.0	85.16049382716052
48	86.0	85.2541507024266
49	86.0	86.09139732128241
50	88.0	86.92864394013823
