C	inner_split	ndcg_ohc
1	0	0.6952878257842655
1	1	0.7451237998334834
1	2	0.7205267273469406
4	0	0.6958570566098958
4	1	0.7427534019159747
4	2	0.7248013024588781
16	0	0.6997158042016662
16	1	0.7540440587287283
16	2	0.7284538232536902
32	0	0.7109773513177462
32	1	0.7528590599383977
32	2	0.7298528407717153
64	0	0.6857646154800386
64	1	0.747996989304453
64	2	0.7199140105987221
