k	top_acc_perc__casmi	top_acc_perc__csi
1	18.0	21.055555555555557
2	26.0	29.777777777777782
3	36.0	37.5
4	40.0	40.22222222222222
5	46.0	43.77777777777778
6	46.0	46.0
7	50.0	48.888888888888886
8	50.0	49.77777777777777
9	52.0	51.99999999999999
10	52.0	51.99999999999999
11	52.0	53.49999999999999
12	54.0	54.99999999999999
13	57.99999999999999	57.49999999999999
14	57.99999999999999	57.99999999999999
15	57.99999999999999	57.99999999999999
16	57.99999999999999	57.99999999999999
17	57.99999999999999	57.99999999999999
18	57.99999999999999	58.24999999999999
19	57.99999999999999	58.5
20	57.99999999999999	58.74999999999999
21	64.0	65.0
22	68.0	67.25
23	72.0	71.5
24	72.0	71.75
25	72.0	72.0
26	72.0	72.0
27	72.0	72.0
28	72.0	72.0
29	72.0	72.0
30	72.0	74.0
31	76.0	76.0
32	76.0	76.0
33	76.0	76.0
34	76.0	76.0
35	76.0	76.0
36	76.0	76.0
37	78.0	78.0
38	78.0	78.66666666666667
39	80.0	79.33333333333334
40	80.0	80.00000000000001
41	80.0	80.00000000000001
42	80.0	80.00000000000001
43	80.0	81.00000000000001
44	82.0	82.00000000000001
45	84.0	84.00000000000001
46	84.0	84.00000000000001
47	84.0	84.00000000000001
48	84.0	84.00000000000001
49	84.0	84.66666666666669
50	86.0	85.33333333333336
