k	top_acc_perc__casmi	top_acc_perc__csi
1	14.000000000000002	17.38888888888889
2	26.0	27.111111111111107
3	30.0	31.5
4	34.0	36.22222222222222
5	42.0	40.44444444444444
6	44.0	43.0
7	46.0	47.05555555555556
8	48.0	48.77777777777778
9	50.0	50.16666666666666
10	54.0	53.333333333333336
11	54.0	54.333333333333336
12	54.0	54.666666666666664
13	56.00000000000001	56.99999999999999
14	57.99999999999999	57.333333333333336
15	57.99999999999999	57.666666666666664
16	60.0	61.00000000000001
17	62.0	62.000000000000014
18	64.0	64.91666666666667
19	66.0	65.83333333333334
20	66.0	66.75000000000001
21	66.0	67.00000000000001
22	68.0	67.25000000000001
23	68.0	67.50000000000001
24	68.0	68.25000000000001
25	68.0	69.00000000000001
26	70.0	69.50000000000001
27	70.0	70.00000000000001
28	70.0	70.00000000000001
29	70.0	70.33333333333334
30	70.0	70.66666666666667
31	70.0	72.0
32	74.0	73.33333333333333
33	74.0	73.66666666666666
34	74.0	73.99999999999999
35	74.0	73.99999999999999
36	74.0	73.99999999999999
37	74.0	73.99999999999999
38	76.0	75.99999999999999
39	76.0	75.99999999999999
40	76.0	75.99999999999999
41	76.0	75.99999999999999
42	76.0	75.99999999999999
43	76.0	76.99999999999999
44	80.0	79.99999999999999
45	80.0	80.99999999999999
46	82.0	81.99999999999999
47	82.0	81.99999999999999
48	82.0	81.99999999999999
49	84.0	83.99999999999999
50	84.0	83.99999999999999
