k	top_acc_perc__casmi	top_acc_perc__csi
1	14.000000000000002	16.8308024691358
2	20.0	25.394938271604932
3	28.000000000000004	30.292407407407403
4	32.0	35.18987654320987
5	40.0	41.33093542260208
6	46.0	45.40532763532763
7	46.0	48.279719848053176
8	48.0	51.15411206077872
9	52.0	52.67594017094016
10	52.0	54.203323836657155
11	52.0	55.73070750237415
12	54.0	56.92475783475782
13	54.0	58.1188081671415
14	56.00000000000001	59.31285849952517
15	60.0	60.50690883190883
16	64.0	63.700959164292506
17	64.0	65.23667616334284
18	68.0	66.52239316239317
19	68.0	68.55811016144351
20	68.0	69.72716049382717
21	70.0	70.89621082621083
22	72.0	71.91141500474835
23	74.0	73.2599525166192
24	76.0	74.60849002849004
25	76.0	75.95702754036088
26	76.0	76.63889838556506
27	76.0	77.07076923076923
28	76.0	78.5026400759734
29	80.0	79.93451092117758
30	80.0	80.36638176638175
31	80.0	80.65466286799618
32	80.0	80.94294396961061
33	80.0	81.23122507122504
34	80.0	81.51950617283947
35	80.0	81.56419753086416
36	80.0	82.10888888888886
37	82.0	84.65358024691355
38	84.0	85.19827160493824
39	84.0	85.74296296296293
40	84.0	86.78765432098763
41	88.0	87.83234567901232
42	88.0	87.87703703703701
43	88.0	87.9217283950617
44	88.0	87.9664197530864
45	88.0	88.01111111111109
46	88.0	88.05580246913578
47	88.0	88.10049382716048
48	88.0	88.21415070242655
49	88.0	88.4047306546157
50	88.0	88.59531060680486
