k	top_acc_perc__casmi	top_acc_perc__csi
1	8.0	13.749603174603173
2	16.0	23.16587301587301
3	26.0	29.915476190476188
4	32.0	35.66507936507936
5	42.0	41.82493894993894
6	46.0	45.91813186813186
7	46.0	48.411324786324776
8	46.0	51.0188034188034
9	52.0	53.27371794871794
10	56.00000000000001	55.53418803418801
11	56.00000000000001	57.7946581196581
12	56.00000000000001	59.32179487179485
13	56.00000000000001	60.448931623931614
14	57.99999999999999	61.57606837606836
15	62.0	62.703205128205106
16	66.0	64.33034188034186
17	66.0	66.49914529914528
18	72.0	68.4179487179487
19	72.0	70.97564102564101
20	72.0	72.16666666666666
21	74.0	73.8576923076923
22	76.0	75.39487179487179
23	80.0	77.09871794871795
24	82.0	78.8025641025641
25	82.0	80.00641025641026
26	82.0	80.54358974358975
27	82.0	80.83076923076923
28	82.0	82.11794871794872
29	84.0	83.40512820512821
30	84.0	83.6923076923077
31	84.0	83.76923076923077
32	84.0	84.51282051282051
33	86.0	85.25641025641025
34	86.0	85.99999999999999
35	86.0	85.99999999999999
36	86.0	85.99999999999999
37	88.0	87.99999999999999
38	88.0	87.99999999999999
39	88.0	87.99999999999999
40	88.0	87.99999999999999
41	88.0	87.99999999999999
42	88.0	87.99999999999999
43	88.0	87.99999999999999
44	88.0	87.99999999999999
45	88.0	87.99999999999999
46	88.0	87.99999999999999
47	88.0	87.99999999999999
48	88.0	88.06896551724137
49	88.0	88.80459770114942
50	90.0	89.54022988505747
