k	top_acc_perc__casmi	top_acc_perc__csi
1	18.0	21.22222222222222
2	26.0	29.444444444444446
3	36.0	37.666666666666664
4	42.0	43.888888888888886
5	52.0	49.44444444444444
6	54.0	53.0
7	54.0	54.92222222222223
8	56.00000000000001	56.51111111111111
9	57.99999999999999	59.28181818181818
10	60.0	63.163636363636364
11	64.0	66.54545454545455
12	68.0	67.92727272727272
13	70.0	70.3090909090909
14	72.0	70.69090909090907
15	72.0	71.07272727272725
16	72.0	71.45454545454542
17	72.0	71.63636363636361
18	72.0	71.8181818181818
19	72.0	71.99999999999999
20	72.0	71.99999999999999
21	72.0	71.99999999999999
22	72.0	71.99999999999999
23	72.0	71.99999999999999
24	72.0	71.99999999999999
25	74.0	73.99999999999999
26	74.0	73.99999999999999
27	74.0	73.99999999999999
28	74.0	73.99999999999999
29	74.0	73.99999999999999
30	76.0	75.99999999999999
31	76.0	75.99999999999999
32	76.0	75.99999999999999
33	76.0	75.99999999999999
34	76.0	75.99999999999999
35	76.0	75.99999999999999
36	76.0	75.99999999999999
37	76.0	75.99999999999999
38	76.0	75.99999999999999
39	76.0	75.99999999999999
40	76.0	75.99999999999999
41	76.0	75.99999999999999
42	76.0	76.99999999999999
43	78.0	77.99999999999999
44	78.0	77.99999999999999
45	78.0	77.99999999999999
46	78.0	77.99999999999999
47	78.0	77.99999999999999
48	78.0	77.99999999999999
49	80.0	79.99999999999999
50	80.0	79.99999999999999
