k	top_acc_perc
1	16.0
2	26.0
3	34.0
4	44.0
5	48.0
6	50.0
7	50.0
8	52.0
9	57.99999999999999
10	60.0
11	68.0
12	68.0
13	68.0
14	72.0
15	72.0
16	72.0
17	74.0
18	74.0
19	74.0
20	76.0
21	76.0
22	76.0
23	78.0
24	78.0
25	78.0
26	78.0
27	78.0
28	78.0
29	78.0
30	80.0
31	80.0
32	80.0
33	82.0
34	84.0
35	84.0
36	84.0
37	84.0
38	84.0
39	84.0
40	84.0
41	84.0
42	84.0
43	84.0
44	84.0
45	84.0
46	84.0
47	84.0
48	84.0
49	86.0
50	86.0
