k	top_acc_perc
1	22.0
2	32.0
3	42.0
4	52.0
5	56.00000000000001
6	62.0
7	64.0
8	66.0
9	70.0
10	74.0
11	74.0
12	74.0
13	74.0
14	74.0
15	74.0
16	76.0
17	76.0
18	76.0
19	76.0
20	78.0
21	78.0
22	78.0
23	80.0
24	80.0
25	80.0
26	80.0
27	82.0
28	82.0
29	82.0
30	82.0
31	82.0
32	82.0
33	82.0
34	82.0
35	82.0
36	82.0
37	82.0
38	82.0
39	84.0
40	84.0
41	84.0
42	86.0
43	86.0
44	86.0
45	86.0
46	88.0
47	88.0
48	88.0
49	88.0
50	90.0
