k	top_acc_perc
1	26.0
2	28.000000000000004
3	32.0
4	40.0
5	46.0
6	50.0
7	52.0
8	52.0
9	56.00000000000001
10	57.99999999999999
11	57.99999999999999
12	60.0
13	60.0
14	60.0
15	64.0
16	64.0
17	68.0
18	68.0
19	68.0
20	70.0
21	70.0
22	70.0
23	70.0
24	70.0
25	70.0
26	72.0
27	72.0
28	74.0
29	74.0
30	74.0
31	74.0
32	74.0
33	74.0
34	74.0
35	74.0
36	74.0
37	74.0
38	76.0
39	76.0
40	76.0
41	76.0
42	76.0
43	80.0
44	82.0
45	82.0
46	82.0
47	84.0
48	84.0
49	84.0
50	84.0
