k	top_acc_perc
1	10.0
2	24.0
3	34.0
4	42.0
5	42.0
6	44.0
7	50.0
8	50.0
9	52.0
10	57.99999999999999
11	57.99999999999999
12	60.0
13	62.0
14	64.0
15	64.0
16	66.0
17	68.0
18	70.0
19	72.0
20	72.0
21	72.0
22	72.0
23	72.0
24	72.0
25	72.0
26	72.0
27	74.0
28	74.0
29	74.0
30	76.0
31	76.0
32	76.0
33	76.0
34	76.0
35	78.0
36	78.0
37	78.0
38	78.0
39	78.0
40	78.0
41	78.0
42	80.0
43	80.0
44	80.0
45	82.0
46	82.0
47	82.0
48	82.0
49	82.0
50	82.0
