k	top_acc_perc
1	12.0
2	22.0
3	28.000000000000004
4	40.0
5	46.0
6	48.0
7	48.0
8	50.0
9	52.0
10	56.00000000000001
11	57.99999999999999
12	60.0
13	62.0
14	64.0
15	64.0
16	64.0
17	68.0
18	68.0
19	70.0
20	72.0
21	72.0
22	74.0
23	74.0
24	74.0
25	76.0
26	76.0
27	78.0
28	78.0
29	78.0
30	78.0
31	78.0
32	78.0
33	80.0
34	80.0
35	80.0
36	82.0
37	82.0
38	82.0
39	82.0
40	82.0
41	82.0
42	82.0
43	82.0
44	82.0
45	82.0
46	82.0
47	82.0
48	82.0
49	82.0
50	82.0
