C	inner_split	ndcg_ohc
1	0	0.7047136119444065
1	1	0.6630163935885766
1	2	0.7036142309670578
4	0	0.7094552894808144
4	1	0.6640788780881368
4	2	0.7060818100951374
16	0	0.7140043937501992
16	1	0.6711952497189385
16	2	0.7138275866702245
32	0	0.7086174301327967
32	1	0.6772889098993278
32	2	0.7063917939262401
64	0	0.6751145690952571
64	1	0.6518668991858962
64	2	0.6980465015290701
128	0	0.6573813372907146
128	1	0.6539860283621658
128	2	0.6829087426184289
256	0	0.6267799473203471
256	1	0.616948098621803
256	2	0.6533920804234785
