k	top_acc_perc
1	22.0
2	34.0
3	44.0
4	50.0
5	54.0
6	56.00000000000001
7	57.99999999999999
8	57.99999999999999
9	62.0
10	66.0
11	70.0
12	70.0
13	72.0
14	72.0
15	74.0
16	74.0
17	74.0
18	74.0
19	74.0
20	74.0
21	74.0
22	74.0
23	74.0
24	74.0
25	74.0
26	74.0
27	76.0
28	78.0
29	78.0
30	80.0
31	80.0
32	80.0
33	80.0
34	80.0
35	82.0
36	82.0
37	82.0
38	82.0
39	82.0
40	82.0
41	82.0
42	82.0
43	82.0
44	82.0
45	84.0
46	84.0
47	84.0
48	86.0
49	86.0
50	86.0
