k	top_acc_perc
1	22.0
2	32.0
3	38.0
4	44.0
5	48.0
6	52.0
7	52.0
8	52.0
9	52.0
10	52.0
11	56.00000000000001
12	57.99999999999999
13	60.0
14	60.0
15	62.0
16	62.0
17	64.0
18	64.0
19	64.0
20	64.0
21	66.0
22	66.0
23	66.0
24	66.0
25	66.0
26	66.0
27	66.0
28	68.0
29	70.0
30	70.0
31	70.0
32	72.0
33	72.0
34	72.0
35	72.0
36	72.0
37	72.0
38	72.0
39	72.0
40	74.0
41	76.0
42	76.0
43	76.0
44	78.0
45	78.0
46	82.0
47	82.0
48	82.0
49	82.0
50	82.0
