k	top_acc_perc
1	16.0
2	28.000000000000004
3	36.0
4	44.0
5	48.0
6	50.0
7	54.0
8	54.0
9	56.00000000000001
10	57.99999999999999
11	60.0
12	62.0
13	68.0
14	72.0
15	74.0
16	76.0
17	76.0
18	76.0
19	76.0
20	76.0
21	76.0
22	76.0
23	76.0
24	76.0
25	78.0
26	78.0
27	80.0
28	80.0
29	82.0
30	84.0
31	84.0
32	88.0
33	88.0
34	88.0
35	88.0
36	88.0
37	88.0
38	88.0
39	88.0
40	88.0
41	88.0
42	88.0
43	88.0
44	90.0
45	90.0
46	90.0
47	90.0
48	90.0
49	90.0
50	92.0
