k	top_acc_perc
1	16.0
2	24.0
3	34.0
4	42.0
5	46.0
6	48.0
7	50.0
8	54.0
9	54.0
10	54.0
11	54.0
12	56.00000000000001
13	56.00000000000001
14	60.0
15	64.0
16	66.0
17	66.0
18	66.0
19	66.0
20	68.0
21	68.0
22	72.0
23	72.0
24	74.0
25	74.0
26	74.0
27	74.0
28	74.0
29	74.0
30	74.0
31	74.0
32	74.0
33	74.0
34	74.0
35	76.0
36	76.0
37	76.0
38	76.0
39	80.0
40	80.0
41	80.0
42	82.0
43	82.0
44	82.0
45	82.0
46	82.0
47	82.0
48	82.0
49	82.0
50	84.0
