k	top_acc_perc
1	18.0
2	28.000000000000004
3	32.0
4	38.0
5	42.0
6	46.0
7	46.0
8	46.0
9	48.0
10	52.0
11	54.0
12	56.00000000000001
13	56.00000000000001
14	57.99999999999999
15	60.0
16	60.0
17	60.0
18	60.0
19	62.0
20	62.0
21	64.0
22	64.0
23	70.0
24	70.0
25	70.0
26	72.0
27	72.0
28	72.0
29	72.0
30	72.0
31	72.0
32	74.0
33	74.0
34	74.0
35	74.0
36	74.0
37	74.0
38	74.0
39	74.0
40	74.0
41	80.0
42	80.0
43	80.0
44	80.0
45	80.0
46	80.0
47	82.0
48	82.0
49	82.0
50	82.0
