C	inner_split	ndcg_ohc
1	0	0.6829836503390442
1	1	0.6901315870504826
1	2	0.7213846301474782
4	0	0.6910180193391826
4	1	0.6897693133048153
4	2	0.7307585766036407
16	0	0.6945449457266986
16	1	0.6853959499563681
16	2	0.7253955072262002
32	0	0.7021474511191742
32	1	0.6921773099123687
32	2	0.7315534530690926
64	0	0.7029814398070464
64	1	0.6946507871226875
64	2	0.728699295562633
