k	top_acc_perc__casmi	top_acc_perc__csi
1	8.0	10.88888888888889
2	18.0	21.77777777777778
3	24.0	27.333333333333336
4	36.0	37.38888888888889
5	48.0	46.777777777777786
6	52.0	51.500000000000014
7	54.0	54.3888888888889
8	57.99999999999999	58.44444444444446
9	60.0	60.34848484848485
10	62.0	62.36363636363637
11	64.0	63.87878787878788
12	64.0	65.06060606060606
13	64.0	65.57575757575758
14	68.0	68.0909090909091
15	70.0	69.47272727272727
16	74.0	72.85454545454544
17	74.0	74.23636363636362
18	74.0	74.6181818181818
19	76.0	76.99999999999997
20	78.0	77.19999999999997
21	78.0	77.39999999999998
22	78.0	77.84999999999998
23	78.0	78.29999999999998
24	78.0	78.74999999999999
25	78.0	78.99999999999999
26	80.0	79.24999999999999
27	80.0	79.49999999999999
28	80.0	80.74999999999999
29	82.0	81.99999999999999
30	82.0	82.49999999999999
31	82.0	82.99999999999999
32	84.0	83.49999999999999
33	84.0	83.99999999999999
34	84.0	84.66666666666666
35	86.0	85.33333333333333
36	88.0	88.0
37	88.0	88.0
38	88.0	88.0
39	88.0	88.0
40	88.0	88.0
41	88.0	88.0
42	88.0	88.0
43	88.0	88.0
44	88.0	88.0
45	88.0	89.0
46	90.0	90.0
47	90.0	90.0
48	90.0	90.0
49	90.0	90.0
50	90.0	90.0
