C	inner_split	ndcg_ohc
1	0	0.6904654284514279
1	1	0.6637401959380143
1	2	0.6828188806546355
4	0	0.696294907676198
4	1	0.6554258509963883
4	2	0.6879475690406881
16	0	0.6951299882555938
16	1	0.6511320555673068
16	2	0.7032163104852494
32	0	0.6850553854715372
32	1	0.6481167946417512
32	2	0.7029914078171768
64	0	0.6819165238330095
64	1	0.6339266623960754
64	2	0.6915608321533218
