k	top_acc_perc__casmi	top_acc_perc__csi
1	29.230769230769234	36.56212107675522
2	43.07692307692308	46.97039599966429
3	47.69230769230769	51.99405553795798
4	52.307692307692314	54.45361251214911
5	55.38461538461539	57.003667223896784
6	58.46153846153847	59.861414243336775
7	63.07692307692307	62.4627510063665
8	67.6923076923077	67.15199985730833
9	69.23076923076923	69.22220108920253
10	69.23076923076923	70.18129120998562
11	69.23076923076923	70.8326890230764
12	69.23076923076923	71.34422669630705
13	72.3076923076923	73.39422590799923
14	72.3076923076923	73.90576358122986
15	72.3076923076923	74.41730125446051
16	73.84615384615385	75.69806969692192
17	75.38461538461539	76.97883813938334
18	75.38461538461539	77.49037581261398
19	76.92307692307693	77.74550322943438
20	76.92307692307693	78.00063064625476
21	80.0	78.25575806307515
22	80.0	78.42038774233899
23	80.0	78.5850174216028
24	80.0	78.74964710086662
25	80.0	79.0541369199906
26	80.0	79.87144725193507
27	81.53846153846153	80.68875758387955
28	83.07692307692308	83.04452945428555
29	83.07692307692308	83.34901927340952
30	84.61538461538461	83.58024901927341
31	84.61538461538461	83.81147876513731
32	84.61538461538461	84.04270851100118
33	84.61538461538461	84.27393825686508
34	84.61538461538461	84.5436295411905
35	84.61538461538461	84.81332082551593
36	84.61538461538461	84.94315196998123
37	84.61538461538461	85.07298311444652
38	84.61538461538461	85.20281425891181
39	84.61538461538461	85.3326454033771
40	84.61538461538461	85.46247654784239
41	84.61538461538461	85.61538461538461
42	84.61538461538461	85.73076923076923
43	84.61538461538461	85.84615384615385
44	84.61538461538461	85.96153846153847
45	84.61538461538461	86.0769230769231
46	84.61538461538461	86.19230769230771
47	84.61538461538461	86.30769230769234
48	84.61538461538461	86.42307692307695
49	84.61538461538461	86.53846153846158
50	84.61538461538461	86.65384615384619
