k	top_acc_perc__casmi	top_acc_perc__csi
1	23.076923076923077	29.81225982689397
2	40.0	42.84130287057116
3	43.07692307692308	48.17803822194067
4	52.307692307692314	54.28400434254094
5	58.46153846153847	57.788160508390064
6	61.53846153846154	62.67693205885458
7	64.61538461538461	65.29464133825684
8	69.23076923076923	68.46180116710963
9	70.76923076923077	70.85973022673167
10	70.76923076923077	72.74483877353319
11	72.3076923076923	74.01456270495008
12	72.3076923076923	75.02787637995672
13	75.38461538461539	75.7731247868981
14	75.38461538461539	76.51837319383947
15	75.38461538461539	76.75080108796034
16	75.38461538461539	76.98322898208122
17	75.38461538461539	77.25839191893711
18	75.38461538461539	77.53355485579301
19	75.38461538461539	77.80871779264892
20	75.38461538461539	78.08388072950481
21	78.46153846153847	79.89750520482227
22	78.46153846153847	80.0821704041216
23	78.46153846153847	81.03606637265172
24	81.53846153846153	83.52842387964337
25	81.53846153846153	83.71308907894273
26	81.53846153846153	84.11753449802228
27	81.53846153846153	84.52197991710185
28	86.15384615384616	86.46488687464294
29	87.6923076923077	86.86933229372251
30	87.6923076923077	87.27377771280206
31	87.6923076923077	87.67822313188162
32	89.23076923076924	88.08266855096119
33	89.23076923076924	88.26733375026053
34	89.23076923076924	88.49046048802141
35	90.76923076923077	88.71358722578229
36	90.76923076923077	88.93671396354318
37	90.76923076923077	89.15984070130406
38	90.76923076923077	89.38296743906494
39	90.76923076923077	89.60609417682583
40	90.76923076923077	89.82922091458671
41	90.76923076923077	90.11388611388605
42	90.76923076923077	90.3610278610278
43	90.76923076923077	90.60816960816955
44	90.76923076923077	90.8553113553113
45	90.76923076923077	91.10245310245304
46	90.76923076923077	91.34959484959478
47	90.76923076923077	91.59673659673653
48	90.76923076923077	91.84387834387829
49	90.76923076923077	92.05439005438998
50	90.76923076923077	92.2649017649017
