k	top_acc_perc__casmi	top_acc_perc__csi
1	20.0	27.118176132810284
2	38.46153846153847	44.58433761360591
3	46.15384615384615	50.521418418979394
4	53.84615384615385	55.68926845512211
5	60.0	57.65199028613664
6	60.0	58.52775559541201
7	61.53846153846154	61.74784324900975
8	63.07692307692307	64.24832792493999
9	64.61538461538461	65.75980161185923
10	64.61538461538461	65.98922401672719
11	64.61538461538461	66.21864642159517
12	66.15384615384615	68.49935087774517
13	67.6923076923077	69.4980040518439
14	67.6923076923077	70.75306748235289
15	67.6923076923077	71.49531040004136
16	69.23076923076923	73.00678408696061
17	73.84615384615385	74.5609928166149
18	73.84615384615385	75.49981693088456
19	73.84615384615385	76.182230788744
20	73.84615384615385	76.60823439019315
21	75.38461538461539	77.0342379916423
22	75.38461538461539	77.46024159309147
23	78.46153846153847	78.65547596377138
24	80.0	79.8507103344513
25	80.0	80.27671393590047
26	80.0	80.92249775712985
27	80.0	81.56828157835923
28	83.07692307692308	83.59868078420399
29	84.61538461538461	84.0237288194802
30	84.61538461538461	84.4487768547564
31	84.61538461538461	84.87382489003261
32	84.61538461538461	85.29887292530881
33	84.61538461538461	85.5041407408048
34	84.61538461538461	85.70940855630079
35	86.15384615384616	85.91467637179676
36	86.15384615384616	86.11994418729275
37	86.15384615384616	86.32521200278872
38	86.15384615384616	86.5304798182847
39	86.15384615384616	86.68611984221741
40	87.6923076923077	88.38022140461166
41	87.6923076923077	88.53586142854437
42	87.6923076923077	88.65397800031947
43	87.6923076923077	88.77209457209459
44	87.6923076923077	88.89021114386969
45	87.6923076923077	89.0083277156448
46	87.6923076923077	89.12644428741991
47	87.6923076923077	89.24456085919502
48	87.6923076923077	89.36267743097012
49	87.6923076923077	89.4441639661152
50	87.6923076923077	89.52565050126027
