C	inner_split	ndcg_ohc
1	0	0.6801661190325334
1	1	0.7092213616392921
1	2	0.6900260205307684
4	0	0.6885796037737398
4	1	0.7028894510242789
4	2	0.6984617389029228
16	0	0.6931346353627915
16	1	0.7054895439667538
16	2	0.6948598635727602
32	0	0.6844216400317235
32	1	0.7053174031337726
32	2	0.6911336978667939
64	0	0.6817032094449847
64	1	0.7039577537782293
64	2	0.6821443683146011
