k	top_acc_perc__casmi	top_acc_perc__csi
1	26.153846153846157	28.247863247863247
2	44.61538461538462	47.26495726495726
3	50.76923076923077	51.66666666666667
4	55.38461538461539	56.83760683760685
5	61.53846153846154	61.62393162393164
6	63.07692307692307	62.051282051282065
7	63.07692307692307	62.47863247863249
8	66.15384615384615	66.75213675213676
9	67.6923076923077	67.69230769230772
10	67.6923076923077	67.69230769230772
11	67.6923076923077	67.69230769230772
12	67.6923076923077	67.69230769230772
13	67.6923076923077	67.69230769230772
14	67.6923076923077	67.69230769230772
15	67.6923076923077	67.69230769230772
16	69.23076923076923	69.45054945054949
17	70.76923076923077	71.20879120879124
18	70.76923076923077	71.42857142857146
19	73.84615384615385	73.18681318681323
20	73.84615384615385	73.40659340659346
21	75.38461538461539	75.16483516483522
22	75.38461538461539	75.38461538461544
23	75.38461538461539	75.38461538461544
24	75.38461538461539	75.38461538461544
25	75.38461538461539	76.1538461538462
26	76.92307692307693	76.92307692307698
27	76.92307692307693	76.92307692307698
28	76.92307692307693	76.92307692307698
29	76.92307692307693	76.92307692307698
30	76.92307692307693	76.92307692307698
31	76.92307692307693	76.92307692307698
32	76.92307692307693	76.92307692307698
33	76.92307692307693	76.92307692307698
34	76.92307692307693	76.92307692307698
35	80.0	80.00000000000006
36	80.0	80.00000000000006
37	80.0	80.00000000000006
38	80.0	80.00000000000006
39	81.53846153846153	81.53846153846159
40	81.53846153846153	81.53846153846159
41	81.53846153846153	81.53846153846159
42	83.07692307692308	83.07692307692314
43	83.07692307692308	83.07692307692314
44	83.07692307692308	83.07692307692314
45	83.07692307692308	83.07692307692314
46	83.07692307692308	83.07692307692314
47	83.07692307692308	83.07692307692314
48	83.07692307692308	83.58974358974365
49	84.61538461538461	84.10256410256416
50	86.15384615384616	86.15384615384622
