k	top_acc_perc__casmi	top_acc_perc__csi
1	27.692307692307693	32.7991452991453
2	44.61538461538462	46.36752136752136
3	52.307692307692314	53.52564102564102
4	58.46153846153847	60.17094017094017
5	64.61538461538461	63.35470085470085
6	64.61538461538461	63.717948717948715
7	69.23076923076923	68.69658119658119
8	69.23076923076923	69.05982905982907
9	69.23076923076923	69.48717948717949
10	69.23076923076923	69.74358974358975
11	69.23076923076923	70.25641025641026
12	70.76923076923077	71.15384615384616
13	70.76923076923077	72.05128205128206
14	73.84615384615385	72.94871794871797
15	73.84615384615385	73.5897435897436
16	75.38461538461539	75.3846153846154
17	75.38461538461539	75.3846153846154
18	76.92307692307693	76.92307692307693
19	78.46153846153847	78.46153846153847
20	78.46153846153847	78.46153846153847
21	80.0	80.00000000000001
22	80.0	80.00000000000001
23	81.53846153846153	81.53846153846155
24	83.07692307692308	83.0769230769231
25	83.07692307692308	83.0769230769231
26	83.07692307692308	83.0769230769231
27	83.07692307692308	83.0769230769231
28	83.07692307692308	83.26923076923079
29	83.07692307692308	83.46153846153848
30	83.07692307692308	83.91025641025642
31	83.07692307692308	84.35897435897436
32	84.61538461538461	84.8076923076923
33	87.6923076923077	86.79487179487178
34	87.6923076923077	87.24358974358974
35	87.6923076923077	87.69230769230768
36	87.6923076923077	87.69230769230768
37	87.6923076923077	87.69230769230768
38	87.6923076923077	88.2051282051282
39	89.23076923076924	88.71794871794872
40	89.23076923076924	89.61538461538461
41	90.76923076923077	91.53846153846153
42	92.3076923076923	91.92307692307692
43	92.3076923076923	92.52747252747253
44	92.3076923076923	92.74725274725276
45	92.3076923076923	92.96703296703298
46	93.84615384615384	93.18681318681321
47	93.84615384615384	93.40659340659343
48	93.84615384615384	93.62637362637365
49	93.84615384615384	93.84615384615388
50	93.84615384615384	93.84615384615388
