k	top_acc_perc__casmi	top_acc_perc__csi
1	23.076923076923077	30.509951024585174
2	43.07692307692308	46.14810717737547
3	47.69230769230769	52.04267358657603
4	55.38461538461539	57.68082973936634
5	61.53846153846154	60.80616537933611
6	63.07692307692307	63.16227025007514
7	66.15384615384615	65.55500515744419
8	67.6923076923077	67.99736785637653
9	67.6923076923077	69.02947414505243
10	67.6923076923077	70.77952915167707
11	70.76923076923077	72.5295841583017
12	70.76923076923077	72.74117762646482
13	70.76923076923077	72.9527710946279
14	70.76923076923077	73.42077481920126
15	70.76923076923077	73.88877854377462
16	70.76923076923077	75.12601303757873
17	73.84615384615385	76.36324753138285
18	73.84615384615385	76.98509740980236
19	73.84615384615385	77.60694728822187
20	73.84615384615385	77.97238691023112
21	78.46153846153847	79.87628807070193
22	78.46153846153847	80.24172769271118
23	81.53846153846153	80.60716731472044
24	83.07692307692308	82.51106847519122
25	83.07692307692308	82.87650809720049
26	83.07692307692308	83.46172793898995
27	83.07692307692308	84.04694778077942
28	84.61538461538461	84.47832146872274
29	86.15384615384616	84.90969515666606
30	86.15384615384616	85.34106884460935
31	86.15384615384616	85.77244253255267
32	86.15384615384616	86.203816220496
33	86.15384615384616	86.41540968865908
34	86.15384615384616	86.66546469528372
35	86.15384615384616	86.91551970190837
36	86.15384615384616	87.165574708533
37	86.15384615384616	87.41562971515762
38	86.15384615384616	87.66568472178227
39	87.6923076923077	87.86611193684362
40	89.23076923076924	89.60500069036654
41	89.23076923076924	89.76696636696636
42	89.23076923076924	89.89140859140858
43	89.23076923076924	90.01585081585081
44	89.23076923076924	90.14029304029305
45	89.23076923076924	90.26473526473528
46	89.23076923076924	90.3891774891775
47	89.23076923076924	90.51361971361973
48	89.23076923076924	90.63806193806195
49	89.23076923076924	90.72587412587414
50	89.23076923076924	90.81368631368633
