C	inner_split	ndcg_ohc
1	0	0.6822687378971961
1	1	0.7015651761723511
1	2	0.7044016915272916
4	0	0.692924358013296
4	1	0.6989733340298145
4	2	0.7092501844460042
16	0	0.6905870921895826
16	1	0.6966678757954323
16	2	0.7161814982891075
32	0	0.6879301233462005
32	1	0.6906543420085103
32	2	0.7101915309558138
64	0	0.6836792006277499
64	1	0.6748871620916046
64	2	0.6999672270638144
