C	inner_split	ndcg_ohc
1	0	0.6667456411827631
1	1	0.6844440651271952
1	2	0.7124557369540532
4	0	0.6748145470482849
4	1	0.683818725784592
4	2	0.7151197110043604
16	0	0.6919399012275814
16	1	0.6813656625095192
16	2	0.7044048094981935
32	0	0.6846387945439584
32	1	0.6810834646509494
32	2	0.6982330620935091
64	0	0.6794806103321452
64	1	0.6772725094913771
64	2	0.6872646391636418
