k	top_acc_perc__casmi	top_acc_perc__csi
1	20.0	28.160406260406262
2	38.46153846153847	44.617515817515816
3	47.69230769230769	50.314775468434
4	53.84615384615385	56.01203511935219
5	60.0	58.979279687314126
6	61.53846153846154	61.86960117835297
7	61.53846153846154	63.990691900161046
8	66.15384615384615	66.8810133911999
9	67.6923076923077	68.78232389322775
10	67.6923076923077	69.57252328414451
11	67.6923076923077	69.7986201109587
12	67.6923076923077	70.02471693777288
13	70.76923076923077	72.55850607227939
14	72.3076923076923	73.55383366832434
15	72.3076923076923	74.5491612643693
16	73.84615384615385	75.80089911682451
17	75.38461538461539	77.09537201201476
18	75.38461538461539	77.7744602918204
19	75.38461538461539	78.19713831521578
20	75.38461538461539	78.61981633861119
21	76.92307692307693	79.04249436200656
22	76.92307692307693	79.3746746478454
23	78.46153846153847	80.47608570291499
24	81.53846153846153	83.11595829644611
25	81.53846153846153	83.58799872214507
26	81.53846153846153	84.57285966066455
27	83.07692307692308	85.55772059918402
28	84.61538461538461	86.38873538385735
29	84.61538461538461	86.70692965571016
30	86.15384615384616	87.02512392756296
31	86.15384615384616	87.34331819941578
32	87.6923076923077	87.6615124712686
33	87.6923076923077	87.9797067431214
34	87.6923076923077	88.33636255343575
35	89.23076923076924	88.69301836375008
36	89.23076923076924	88.90981403420429
37	89.23076923076924	89.1266097046585
38	89.23076923076924	89.3434053751127
39	90.76923076923077	89.5602010455669
40	90.76923076923077	89.7769967160211
41	90.76923076923077	89.95533084801377
42	90.76923076923077	90.13366498000643
43	90.76923076923077	90.3119991119991
44	90.76923076923077	90.49033324399177
45	90.76923076923077	90.66866737598444
46	90.76923076923077	90.8470015079771
47	90.76923076923077	91.02533563996977
48	90.76923076923077	91.20366977196244
49	90.76923076923077	91.3820039039551
50	90.76923076923077	91.56033803594777
