C	inner_split	ndcg_ohc
1	0	0.7395390978657616
1	1	0.6973302691128545
1	2	0.6678720459160924
4	0	0.7445706817771564
4	1	0.693692262549753
4	2	0.6709030693840251
16	0	0.7473240833716919
16	1	0.6991006833982417
16	2	0.6720307036202237
32	0	0.7415625769493148
32	1	0.6806487827571805
32	2	0.6743785786141357
64	0	0.7268188792249776
64	1	0.6822829528835066
64	2	0.679104553873255
