k	top_acc_perc__casmi	top_acc_perc__csi
1	16.923076923076923	25.832678432678435
2	36.92307692307693	41.933422133422134
3	44.61538461538462	46.49570429570429
4	49.23076923076923	50.54516594516595
5	50.76923076923077	52.33821733821734
6	52.307692307692314	55.35200451722191
7	58.46153846153847	56.82733015776494
8	60.0	59.36492686057904
9	63.07692307692307	61.90252356339312
10	63.07692307692307	64.73071855680551
11	66.15384615384615	66.78968278098712
12	67.6923076923077	69.36146751798925
13	69.23076923076923	70.25493057666971
14	69.23076923076923	71.14839363535015
15	69.23076923076923	71.52903618121009
16	70.76923076923077	71.90967872707002
17	72.3076923076923	72.33305631566499
18	72.3076923076923	72.91028005810612
19	72.3076923076923	73.23109354413701
20	72.3076923076923	73.55190703016788
21	72.3076923076923	73.87272051619877
22	72.3076923076923	74.19353400222964
23	73.84615384615385	74.51434748826053
24	75.38461538461539	76.37362251275293
25	75.38461538461539	76.83429613864395
26	75.38461538461539	77.51474998431519
27	75.38461538461539	78.19520382998643
28	76.92307692307693	78.7218115218115
29	78.46153846153847	79.18152958152956
30	80.0	79.64124764124763
31	80.0	80.10096570096569
32	80.0	80.56068376068374
33	80.0	80.8006216006216
34	80.0	81.07902097902095
35	81.53846153846153	81.35742035742032
36	81.53846153846153	81.49595959595958
37	81.53846153846153	81.63449883449881
38	81.53846153846153	81.77303807303805
39	81.53846153846153	81.91157731157729
40	81.53846153846153	82.05011655011654
41	81.53846153846153	82.25019425019423
42	81.53846153846153	82.45027195027194
43	81.53846153846153	82.65034965034963
44	81.53846153846153	82.85042735042734
45	81.53846153846153	83.05050505050502
46	81.53846153846153	83.25058275058274
47	81.53846153846153	83.45066045066044
48	81.53846153846153	83.65073815073814
49	81.53846153846153	83.85081585081583
50	81.53846153846153	84.05089355089353
51	83.07692307692308	84.25097125097125
52	83.07692307692308	84.45104895104893
53	84.61538461538461	84.6083916083916
54	86.15384615384616	84.76573426573425
55	86.15384615384616	84.9230769230769
56	87.6923076923077	85.05244755244755
57	87.6923076923077	85.18181818181817
58	87.6923076923077	85.3111888111888
59	87.6923076923077	85.44055944055944
60	87.6923076923077	85.56993006993007
61	87.6923076923077	85.6993006993007
62	87.6923076923077	85.82867132867132
63	87.6923076923077	85.95804195804196
64	87.6923076923077	86.08741258741259
65	87.6923076923077	86.21678321678323
66	87.6923076923077	86.28461538461539
67	87.6923076923077	86.35244755244756
68	87.6923076923077	86.42027972027974
69	87.6923076923077	86.4881118881119
70	87.6923076923077	86.55594405594408
71	87.6923076923077	86.62377622377626
72	87.6923076923077	86.69160839160843
73	87.6923076923077	86.7594405594406
74	87.6923076923077	86.78881118881122
75	87.6923076923077	86.81818181818186
76	87.6923076923077	86.84755244755247
77	87.6923076923077	86.87692307692309
78	87.6923076923077	86.90629370629372
79	87.6923076923077	86.93566433566434
80	87.6923076923077	86.96503496503497
81	87.6923076923077	87.30209790209791
82	87.6923076923077	88.15198135198136
83	90.76923076923077	89.00186480186481
84	90.76923076923077	89.85174825174826
85	90.76923076923077	90.1888111888112
86	92.3076923076923	91.75664335664337
87	92.3076923076923	91.786013986014
88	92.3076923076923	91.81538461538462
89	92.3076923076923	91.84475524475523
90	92.3076923076923	91.87412587412587
91	92.3076923076923	91.90349650349648
92	92.3076923076923	91.9859175307451
93	92.3076923076923	92.06833855799371
94	92.3076923076923	92.15075958524231
95	92.3076923076923	92.23318061249093
96	92.3076923076923	92.31560163973954
97	92.3076923076923	92.39802266698814
98	92.3076923076923	92.48044369423675
99	92.3076923076923	92.56286472148537
100	92.3076923076923	92.64528574873397
101	92.3076923076923	92.71232216059798
102	92.3076923076923	92.77935857246197
103	92.3076923076923	92.84639498432597
104	92.3076923076923	92.91343139618996
105	92.3076923076923	92.98046780805397
106	93.84615384615384	93.04750421991797
107	93.84615384615384	93.11454063178196
108	93.84615384615384	93.18157704364596
109	93.84615384615384	93.24861345550995
110	93.84615384615384	93.31564986737395
111	93.84615384615384	93.49690539345707
112	93.84615384615384	93.67816091954019
113	93.84615384615384	93.8594164456233
114	93.84615384615384	94.04067197170642
115	93.84615384615384	94.22192749778954
116	93.84615384615384	94.40318302387266
117	95.38461538461539	94.58443854995578
118	95.38461538461539	94.76569407603888
119	95.38461538461539	94.946949602122
120	95.38461538461539	95.12820512820512
121	95.38461538461539	95.25641025641025
122	95.38461538461539	95.38461538461539
123	95.38461538461539	95.38461538461539
124	95.38461538461539	95.38461538461539
125	95.38461538461539	95.38461538461539
126	95.38461538461539	95.38461538461539
127	95.38461538461539	95.38461538461539
128	95.38461538461539	95.38461538461539
129	95.38461538461539	95.38461538461539
130	95.38461538461539	95.38461538461539
131	95.38461538461539	95.38461538461539
132	95.38461538461539	95.38461538461539
133	95.38461538461539	95.38461538461539
134	95.38461538461539	95.38461538461539
135	95.38461538461539	95.38461538461539
136	95.38461538461539	95.38461538461539
137	95.38461538461539	95.38461538461539
138	95.38461538461539	95.38461538461539
139	95.38461538461539	95.38461538461539
140	95.38461538461539	95.38461538461539
141	95.38461538461539	95.38461538461539
142	95.38461538461539	95.38461538461539
143	95.38461538461539	95.38461538461539
144	95.38461538461539	95.38461538461539
145	95.38461538461539	95.38461538461539
146	95.38461538461539	95.38461538461539
147	95.38461538461539	95.38461538461539
148	95.38461538461539	96.15384615384616
149	96.92307692307692	96.92307692307692
150	96.92307692307692	96.92307692307692
151	96.92307692307692	96.92307692307692
152	96.92307692307692	96.92307692307692
153	96.92307692307692	96.92307692307692
154	96.92307692307692	96.92307692307692
155	96.92307692307692	96.92307692307692
156	96.92307692307692	96.92307692307692
157	96.92307692307692	96.92307692307692
158	96.92307692307692	96.92307692307692
159	96.92307692307692	96.92307692307692
160	96.92307692307692	96.92307692307692
161	96.92307692307692	96.92307692307692
162	96.92307692307692	96.92307692307692
163	96.92307692307692	96.92307692307692
164	96.92307692307692	96.92307692307692
165	96.92307692307692	96.92307692307692
166	96.92307692307692	96.92307692307692
167	96.92307692307692	96.92307692307692
168	96.92307692307692	96.92307692307692
169	96.92307692307692	96.92307692307692
170	96.92307692307692	96.92307692307692
171	96.92307692307692	96.92307692307692
172	96.92307692307692	96.92307692307692
173	96.92307692307692	96.92307692307692
174	96.92307692307692	96.92307692307692
175	96.92307692307692	96.92307692307692
176	96.92307692307692	96.92307692307692
177	96.92307692307692	96.92307692307692
178	96.92307692307692	96.92307692307692
179	96.92307692307692	96.92307692307692
180	96.92307692307692	96.92307692307692
181	96.92307692307692	96.92307692307692
182	96.92307692307692	96.92307692307692
183	96.92307692307692	96.92307692307692
184	96.92307692307692	96.92307692307692
185	96.92307692307692	96.92307692307692
186	96.92307692307692	96.92307692307692
187	96.92307692307692	96.92307692307692
188	96.92307692307692	96.92307692307692
189	96.92307692307692	96.92307692307692
190	96.92307692307692	96.92307692307692
191	96.92307692307692	96.92307692307692
192	96.92307692307692	96.92307692307692
193	96.92307692307692	96.92307692307692
194	96.92307692307692	96.92307692307692
195	96.92307692307692	96.92307692307692
196	96.92307692307692	96.92307692307692
197	96.92307692307692	96.92307692307692
198	96.92307692307692	96.92307692307692
199	96.92307692307692	96.92307692307692
200	96.92307692307692	96.92307692307692
201	96.92307692307692	96.92307692307692
202	96.92307692307692	96.92307692307692
203	96.92307692307692	96.92307692307692
204	96.92307692307692	96.92307692307692
205	96.92307692307692	96.92307692307692
206	96.92307692307692	96.92307692307692
