k	top_acc_perc
1	29.230769230769234
2	44.61538461538462
3	52.307692307692314
4	58.46153846153847
5	66.15384615384615
6	67.6923076923077
7	69.23076923076923
8	70.76923076923077
9	73.84615384615385
10	78.46153846153847
11	78.46153846153847
12	80.0
13	83.07692307692308
14	84.61538461538461
15	86.15384615384616
16	86.15384615384616
17	86.15384615384616
18	86.15384615384616
19	87.6923076923077
20	87.6923076923077
21	89.23076923076924
22	89.23076923076924
23	89.23076923076924
24	89.23076923076924
25	90.76923076923077
26	92.3076923076923
27	92.3076923076923
28	93.84615384615384
29	93.84615384615384
30	93.84615384615384
31	95.38461538461539
32	95.38461538461539
33	95.38461538461539
34	95.38461538461539
35	95.38461538461539
36	95.38461538461539
37	95.38461538461539
38	95.38461538461539
39	95.38461538461539
40	96.92307692307692
41	96.92307692307692
42	96.92307692307692
43	96.92307692307692
44	96.92307692307692
45	96.92307692307692
46	96.92307692307692
47	96.92307692307692
48	96.92307692307692
49	96.92307692307692
50	96.92307692307692
