k	top_acc_perc__casmi	top_acc_perc__csi
1	18.0	21.72222222222222
2	26.0	28.111111111111107
3	34.0	34.5
4	36.0	36.22222222222222
5	42.0	40.77777777777778
6	42.0	41.333333333333336
7	44.0	44.22222222222222
8	48.0	47.11111111111111
9	48.0	47.99999999999999
10	50.0	50.499999999999986
11	50.0	51.99999999999999
12	56.00000000000001	55.83333333333332
13	57.99999999999999	58.666666666666664
14	57.99999999999999	59.0
15	60.0	59.333333333333336
16	64.0	63.66666666666667
17	64.0	64.0
18	64.0	64.0
19	66.0	66.91666666666667
20	68.0	67.83333333333334
21	68.0	68.75000000000001
22	68.0	69.00000000000001
23	70.0	69.25000000000001
24	70.0	69.50000000000001
25	70.0	69.75000000000001
26	70.0	70.00000000000001
27	70.0	71.66666666666669
28	74.0	73.33333333333336
29	74.0	74.00000000000003
30	74.0	74.28571428571432
31	74.0	74.57142857142861
32	74.0	74.8571428571429
33	78.0	77.1428571428572
34	78.0	77.42857142857149
35	78.0	79.38095238095244
36	82.0	81.33333333333339
37	82.0	82.00000000000006
38	82.0	82.00000000000006
39	82.0	82.00000000000006
40	82.0	82.00000000000006
41	82.0	82.00000000000006
42	82.0	83.00000000000006
43	84.0	84.00000000000006
44	84.0	84.00000000000006
45	84.0	84.00000000000006
46	84.0	84.00000000000006
47	84.0	84.00000000000006
48	84.0	84.00000000000006
49	84.0	84.00000000000006
50	86.0	86.00000000000006
