k	top_acc_perc__casmi	top_acc_perc__csi
1	14.000000000000002	17.055555555555557
2	30.0	31.333333333333336
3	36.0	37.611111111111114
4	40.0	42.88888888888889
5	44.0	44.2
6	48.0	47.51111111111111
7	54.0	53.488888888888894
8	56.00000000000001	55.13333333333335
9	57.99999999999999	58.777777777777786
10	62.0	61.20000000000001
11	64.0	63.91515151515152
12	64.0	65.63030303030304
13	66.0	67.34545454545456
14	68.0	69.06060606060608
15	68.0	70.57575757575759
16	74.0	72.09090909090911
17	74.0	73.2727272727273
18	74.0	73.70454545454548
19	74.0	74.13636363636367
20	74.0	74.56818181818186
21	74.0	75.00000000000004
22	76.0	75.25000000000004
23	76.0	75.50000000000004
24	78.0	77.75000000000004
25	78.0	78.00000000000004
26	78.0	78.00000000000004
27	78.0	78.00000000000004
28	80.0	80.00000000000004
29	80.0	80.00000000000004
30	80.0	80.00000000000004
31	80.0	80.95238095238099
32	82.0	81.90476190476194
33	82.0	82.85714285714289
34	84.0	83.14285714285718
35	84.0	84.09523809523813
36	86.0	85.04761904761908
37	86.0	86.00000000000003
38	86.0	86.00000000000003
39	88.0	89.00000000000003
40	90.0	90.00000000000003
41	90.0	90.00000000000003
42	90.0	90.00000000000003
43	90.0	90.00000000000003
44	90.0	90.00000000000003
45	90.0	90.00000000000003
46	90.0	90.00000000000003
47	90.0	90.00000000000003
48	90.0	90.00000000000003
49	90.0	90.00000000000003
50	90.0	90.00000000000003
