sample_id	sequence_length	dataset	k	n_top_k
19	47	EA_negative	20	35.0
20	25	negative	1	3.0
20	25	negative	5	11.0
20	25	negative	10	14.0
20	25	negative	20	21.0
21	72	EA_positive	1	22.0
21	72	EA_positive	5	35.0
21	72	EA_positive	10	46.0
21	72	EA_positive	20	57.0
22	41	positive	1	12.0
22	41	positive	5	24.0
22	41	positive	10	30.0
22	41	positive	20	35.0
23	65	EA_positive	1	25.0
23	65	EA_positive	5	31.0
23	65	EA_positive	10	44.0
23	65	EA_positive	20	51.0
24	25	negative	1	2.0
24	25	negative	5	12.0
24	25	negative	10	13.0
24	25	negative	20	19.0
25	66	EA_positive	1	18.0
25	66	EA_positive	5	32.0
25	66	EA_positive	10	39.0
25	66	EA_positive	20	50.0
26	62	EA_positive	1	19.0
26	62	EA_positive	5	37.0
26	62	EA_positive	10	45.0
26	62	EA_positive	20	53.0
27	41	positive	1	10.0
27	41	positive	5	19.0
27	41	positive	10	23.0
27	41	positive	20	30.0
28	41	positive	1	7.0
28	41	positive	5	16.0
28	41	positive	10	23.0
28	41	positive	20	33.0
29	71	EA_positive	1	20.0
29	71	EA_positive	5	39.0
29	71	EA_positive	10	49.0
29	71	EA_positive	20	58.0
30	54	EA_positive	1	21.0
30	54	EA_positive	5	32.0
30	54	EA_positive	10	39.0
30	54	EA_positive	20	48.0
31	47	EA_negative	1	15.0
31	47	EA_negative	5	23.0
31	47	EA_negative	10	29.0
31	47	EA_negative	20	36.0
32	41	positive	1	14.0
32	41	positive	5	24.0
32	41	positive	10	29.0
32	41	positive	20	34.0
33	60	EA_positive	1	19.0
33	60	EA_positive	5	28.0
33	60	EA_positive	10	40.0
33	60	EA_positive	20	47.0
34	41	positive	1	10.0
34	41	positive	5	18.0
34	41	positive	10	25.0
34	41	positive	20	31.0
35	60	EA_positive	1	18.0
35	60	EA_positive	5	31.0
35	60	EA_positive	10	39.0
35	60	EA_positive	20	48.0
36	47	EA_negative	1	12.0
36	47	EA_negative	5	24.0
36	47	EA_negative	10	29.0
36	47	EA_negative	20	38.0
37	72	EA_positive	1	23.0
37	72	EA_positive	5	39.0
37	72	EA_positive	10	46.0
37	72	EA_positive	20	58.0
38	41	positive	1	9.0
38	41	positive	5	23.0
38	41	positive	10	26.0
38	41	positive	20	34.0
39	41	positive	1	8.0
39	41	positive	5	21.0
39	41	positive	10	28.0
39	41	positive	20	33.0
40	54	EA_positive	1	15.0
40	54	EA_positive	5	26.0
40	54	EA_positive	10	37.0
40	54	EA_positive	20	41.0
41	25	negative	1	4.0
41	25	negative	5	11.0
41	25	negative	10	13.0
41	25	negative	20	19.0
42	55	EA_positive	1	15.0
42	55	EA_positive	5	26.0
42	55	EA_positive	10	36.0
42	55	EA_positive	20	47.0
43	58	EA_positive	1	18.0
43	58	EA_positive	5	30.0
43	58	EA_positive	10	40.0
43	58	EA_positive	20	48.0
44	47	EA_negative	1	13.0
44	47	EA_negative	5	22.0
44	47	EA_negative	10	27.0
44	47	EA_negative	20	40.0
45	66	EA_positive	1	24.0
45	66	EA_positive	5	33.0
45	66	EA_positive	10	47.0
45	66	EA_positive	20	53.0
46	56	EA_positive	1	15.0
46	56	EA_positive	5	26.0
46	56	EA_positive	10	35.0
46	56	EA_positive	20	43.0
47	41	positive	1	9.0
47	41	positive	5	20.0
47	41	positive	10	27.0
47	41	positive	20	31.0
