k	top_acc_perc__casmi	top_acc_perc__csi
1	25.0	26.333333333333332
2	43.0	44.0
3	51.0	50.66666666666666
4	54.0	54.50000000000001
5	56.99999999999999	56.99999999999999
6	61.0	61.0
7	64.0	64.0
8	66.0	66.0
9	68.0	68.0
10	68.0	68.33333333333333
11	70.0	69.66666666666666
12	72.0	72.49999999999999
13	73.0	72.99999999999999
14	74.0	73.99999999999999
15	75.0	74.99999999999999
16	77.0	76.99999999999999
17	77.0	76.99999999999999
18	78.0	77.99999999999999
19	79.0	78.99999999999999
20	79.0	79.12499999999999
21	80.0	80.74999999999999
22	81.0	81.37499999999999
23	81.0	81.49999999999999
24	82.0	81.62499999999999
25	82.0	81.74999999999999
26	82.0	81.87499999999999
27	82.0	81.99999999999999
28	83.0	82.99999999999999
29	84.0	83.99999999999999
30	84.0	83.99999999999999
31	84.0	83.99999999999999
32	85.0	84.99999999999999
33	85.0	84.99999999999999
34	85.0	84.99999999999999
35	85.0	84.99999999999999
36	85.0	84.99999999999999
37	85.0	84.99999999999999
38	85.0	84.99999999999999
39	86.0	85.99999999999999
40	86.0	85.99999999999999
41	87.0	87.49999999999999
42	88.0	87.99999999999999
43	88.0	87.99999999999999
44	88.0	87.99999999999999
45	88.0	87.99999999999999
46	88.0	87.99999999999999
47	88.0	87.99999999999999
48	88.0	87.99999999999999
49	88.0	87.99999999999999
50	89.0	88.99999999999999
