k	top_acc_perc__casmi	top_acc_perc__csi
1	22.0	24.083333333333332
2	40.0	40.66666666666667
3	49.0	48.75000000000001
4	56.99999999999999	57.50000000000001
5	59.0	59.00000000000001
6	60.0	60.00000000000001
7	63.0	63.500000000000014
8	64.0	64.0
9	64.0	64.0
10	67.0	67.33333333333333
11	69.0	68.66666666666666
12	69.0	68.99999999999999
13	69.0	68.99999999999999
14	69.0	69.49999999999999
15	70.0	69.99999999999999
16	71.0	71.49999999999999
17	75.0	74.99999999999999
18	75.0	74.99999999999999
19	75.0	74.99999999999999
20	76.0	75.99999999999999
21	76.0	75.99999999999999
22	76.0	75.99999999999999
23	77.0	76.99999999999999
24	77.0	76.99999999999999
25	78.0	77.99999999999999
26	79.0	78.99999999999999
27	79.0	78.99999999999999
28	80.0	79.99999999999999
29	80.0	79.99999999999999
30	81.0	80.99999999999999
31	82.0	81.99999999999999
32	82.0	81.99999999999999
33	82.0	81.99999999999999
34	84.0	83.99999999999999
35	84.0	83.99999999999999
36	84.0	83.99999999999999
37	84.0	83.99999999999999
38	84.0	83.99999999999999
39	84.0	83.99999999999999
40	84.0	83.99999999999999
41	84.0	83.99999999999999
42	85.0	84.99999999999999
43	85.0	84.99999999999999
44	86.0	85.99999999999999
45	86.0	85.99999999999999
46	86.0	85.99999999999999
47	86.0	85.99999999999999
48	86.0	85.99999999999999
49	86.0	85.99999999999999
50	86.0	85.99999999999999
