k	top_acc_perc
1	20.0
2	40.0
3	46.0
4	54.0
5	56.99999999999999
6	59.0
7	62.0
8	62.0
9	63.0
10	64.0
11	67.0
12	71.0
13	72.0
14	74.0
15	75.0
16	76.0
17	78.0
18	79.0
19	79.0
20	79.0
21	80.0
22	80.0
23	80.0
24	80.0
25	81.0
26	81.0
27	81.0
28	82.0
29	82.0
30	82.0
31	83.0
32	83.0
33	83.0
34	83.0
35	83.0
36	84.0
37	85.0
38	85.0
39	85.0
40	85.0
41	85.0
42	86.0
43	86.0
44	86.0
45	87.0
46	87.0
47	87.0
48	87.0
49	87.0
50	87.0
