k	top_acc_perc
1	22.0
2	44.0
3	52.0
4	56.99999999999999
5	59.0
6	64.0
7	68.0
8	71.0
9	71.0
10	71.0
11	74.0
12	75.0
13	77.0
14	82.0
15	84.0
16	84.0
17	86.0
18	86.0
19	87.0
20	88.0
21	88.0
22	89.0
23	89.0
24	89.0
25	89.0
26	89.0
27	90.0
28	90.0
29	90.0
30	90.0
31	90.0
32	90.0
33	90.0
34	90.0
35	90.0
36	91.0
37	91.0
38	91.0
39	91.0
40	91.0
41	91.0
42	91.0
43	91.0
44	91.0
45	91.0
46	91.0
47	91.0
48	92.0
49	92.0
50	92.0
