k	top_acc_perc
1	20.0
2	38.0
3	46.0
4	51.0
5	57.99999999999999
6	64.0
7	65.0
8	66.0
9	67.0
10	68.0
11	69.0
12	70.0
13	71.0
14	72.0
15	73.0
16	75.0
17	75.0
18	76.0
19	76.0
20	76.0
21	76.0
22	76.0
23	77.0
24	78.0
25	78.0
26	78.0
27	78.0
28	78.0
29	78.0
30	78.0
31	78.0
32	79.0
33	79.0
34	80.0
35	81.0
36	82.0
37	83.0
38	83.0
39	83.0
40	84.0
41	84.0
42	84.0
43	84.0
44	84.0
45	85.0
46	85.0
47	86.0
48	86.0
49	86.0
50	86.0
