k	top_acc_perc
1	23.0
2	43.0
3	51.0
4	56.99999999999999
5	64.0
6	69.0
7	69.0
8	69.0
9	69.0
10	71.0
11	72.0
12	72.0
13	73.0
14	74.0
15	74.0
16	74.0
17	74.0
18	75.0
19	75.0
20	75.0
21	75.0
22	75.0
23	75.0
24	75.0
25	76.0
26	76.0
27	77.0
28	78.0
29	78.0
30	78.0
31	78.0
32	79.0
33	79.0
34	79.0
35	80.0
36	80.0
37	80.0
38	80.0
39	80.0
40	81.0
41	81.0
42	81.0
43	81.0
44	81.0
45	81.0
46	81.0
47	81.0
48	82.0
49	82.0
50	83.0
