k	top_acc_perc
1	24.0
2	40.0
3	48.0
4	52.0
5	56.00000000000001
6	61.0
7	62.0
8	63.0
9	68.0
10	69.0
11	70.0
12	72.0
13	73.0
14	74.0
15	74.0
16	74.0
17	74.0
18	74.0
19	76.0
20	76.0
21	76.0
22	78.0
23	78.0
24	78.0
25	79.0
26	79.0
27	79.0
28	79.0
29	79.0
30	79.0
31	80.0
32	80.0
33	80.0
34	81.0
35	81.0
36	81.0
37	81.0
38	82.0
39	83.0
40	83.0
41	83.0
42	83.0
43	83.0
44	84.0
45	85.0
46	85.0
47	85.0
48	85.0
49	85.0
50	85.0
