k	top_acc_perc__casmi	top_acc_perc__csi
1	23.0	25.473809523809525
2	39.0	40.44761904761905
3	45.0	45.58809523809524
4	51.0	50.728571428571435
5	57.99999999999999	58.31904761904762
6	59.0	59.542857142857144
7	61.0	60.766666666666666
8	63.0	62.99047619047619
9	63.0	63.88095238095238
10	67.0	66.57142857142857
11	68.0	68.59523809523809
12	71.0	70.95238095238095
13	72.0	72.30952380952381
14	72.0	72.33333333333333
15	72.0	72.35714285714285
16	73.0	73.38095238095237
17	73.0	73.65476190476188
18	73.0	74.1285714285714
19	75.0	75.60238095238093
20	76.0	76.07619047619045
21	76.0	76.29999999999997
22	77.0	76.52380952380949
23	77.0	76.54761904761901
24	77.0	76.57142857142853
25	78.0	77.59523809523805
26	78.0	77.61904761904756
27	78.0	77.64285714285708
28	79.0	78.6666666666666
29	79.0	78.69047619047612
30	80.0	79.71428571428564
31	80.0	80.0714285714285
32	82.0	81.42857142857136
33	83.0	82.78571428571422
34	83.0	82.80952380952374
35	83.0	82.83333333333326
36	83.0	82.85714285714278
37	83.0	82.8809523809523
38	83.0	83.07142857142848
39	83.0	83.26190476190467
40	83.0	83.45238095238086
41	84.0	83.64285714285705
42	84.0	83.83333333333324
43	84.0	83.99999999999991
44	84.0	83.99999999999991
45	84.0	83.99999999999991
46	85.0	85.16666666666659
47	85.0	85.33333333333326
48	85.0	85.49999999999993
49	86.0	85.6666666666666
50	86.0	85.83333333333327
51	86.0	85.99999999999994
52	86.0	85.99999999999994
53	86.0	85.99999999999994
54	86.0	85.99999999999994
55	86.0	85.99999999999994
56	86.0	85.99999999999994
57	86.0	85.99999999999994
58	86.0	85.99999999999994
59	86.0	85.99999999999994
60	86.0	85.99999999999994
61	86.0	85.99999999999994
62	86.0	85.99999999999994
63	86.0	85.99999999999994
64	86.0	85.99999999999994
65	86.0	85.99999999999994
66	86.0	85.99999999999994
67	86.0	85.99999999999994
68	86.0	85.99999999999994
69	86.0	85.99999999999994
70	86.0	85.99999999999994
71	86.0	85.99999999999994
72	86.0	85.99999999999994
73	86.0	85.99999999999994
74	86.0	85.99999999999994
75	86.0	85.99999999999994
76	86.0	85.99999999999994
77	86.0	85.99999999999994
78	86.0	85.99999999999994
79	86.0	85.99999999999994
80	86.0	85.99999999999994
81	86.0	85.99999999999994
82	86.0	85.99999999999994
83	86.0	85.99999999999994
84	86.0	85.99999999999994
85	86.0	85.99999999999994
86	86.0	85.99999999999994
87	86.0	85.99999999999994
88	87.0	86.99999999999994
89	87.0	86.99999999999994
90	87.0	86.99999999999994
91	87.0	86.99999999999994
92	87.0	86.99999999999994
93	87.0	86.99999999999994
94	87.0	86.99999999999994
95	87.0	86.99999999999994
96	87.0	86.99999999999994
97	87.0	86.99999999999994
98	87.0	86.99999999999994
99	87.0	86.99999999999994
100	88.0	87.99999999999994
101	88.0	87.99999999999994
102	88.0	87.99999999999994
103	88.0	87.99999999999994
104	88.0	87.99999999999994
105	88.0	87.99999999999994
106	88.0	87.99999999999994
107	88.0	87.99999999999994
108	88.0	87.99999999999994
109	88.0	87.99999999999994
110	88.0	87.99999999999994
111	88.0	87.99999999999994
112	89.0	88.99999999999994
113	89.0	88.99999999999994
114	89.0	88.99999999999994
115	89.0	88.99999999999994
116	90.0	89.99999999999994
117	90.0	89.99999999999994
118	90.0	89.99999999999994
119	90.0	89.99999999999994
120	90.0	89.99999999999994
121	90.0	89.99999999999994
122	90.0	89.99999999999994
123	90.0	89.99999999999994
124	90.0	89.99999999999994
125	90.0	89.99999999999994
126	91.0	90.99999999999994
127	91.0	90.99999999999994
128	91.0	90.99999999999994
129	91.0	90.99999999999994
130	91.0	90.99999999999994
131	91.0	90.99999999999994
132	91.0	90.99999999999994
133	91.0	90.99999999999994
134	91.0	90.99999999999994
135	91.0	90.99999999999994
136	91.0	90.99999999999994
137	91.0	90.99999999999994
138	91.0	90.99999999999994
139	91.0	90.99999999999994
140	91.0	91.01298701298695
141	91.0	91.02597402597397
142	91.0	91.03896103896098
143	91.0	91.05194805194799
144	91.0	91.064935064935
145	91.0	91.07792207792201
146	91.0	91.09090909090902
147	91.0	91.43722943722936
148	92.0	91.7835497835497
149	92.0	92.12987012987004
150	92.0	92.14285714285705
151	92.0	92.15584415584406
152	92.0	92.16883116883108
153	92.0	92.18181818181809
154	92.0	92.1948051948051
155	92.0	92.20779220779211
156	92.0	92.22077922077912
157	92.0	92.23376623376613
158	92.0	92.24675324675314
159	92.0	92.25974025974016
160	92.0	92.27272727272717
161	92.0	92.28571428571418
162	93.0	93.29870129870119
163	93.0	93.3116883116882
164	93.0	93.32467532467521
165	93.0	93.33766233766222
166	93.0	93.35064935064923
167	93.0	93.36363636363625
168	93.0	93.37662337662326
169	93.0	93.38961038961027
170	93.0	93.40259740259728
171	93.0	93.41558441558429
172	93.0	93.4285714285713
173	93.0	93.44155844155831
174	93.0	93.45454545454533
175	93.0	93.46753246753234
176	93.0	93.48051948051935
177	93.0	93.49350649350636
178	94.0	93.50649350649337
179	94.0	93.51948051948038
180	94.0	93.5324675324674
181	94.0	93.5454545454544
182	94.0	93.55844155844142
183	94.0	93.57142857142843
184	94.0	93.58441558441544
185	94.0	93.59740259740245
186	94.0	93.61038961038946
187	94.0	93.62337662337647
188	94.0	93.63636363636348
189	94.0	93.6493506493505
190	94.0	93.6623376623375
191	94.0	93.67532467532452
192	94.0	93.68831168831153
193	94.0	93.70129870129854
194	94.0	93.71428571428555
195	94.0	93.72727272727256
196	94.0	93.74025974025957
197	94.0	93.75324675324659
198	94.0	93.7662337662336
199	94.0	93.77922077922061
200	94.0	93.79220779220762
201	94.0	93.80519480519463
202	94.0	94.15151515151497
203	95.0	94.49783549783531
204	95.0	94.84415584415565
205	95.0	94.85714285714266
206	95.0	94.87012987012967
207	95.0	94.96003996003977
208	95.0	95.04995004994986
209	95.0	95.13986013985995
210	95.0	95.22977022977004
211	95.0	95.31968031968013
212	95.0	95.40959040959022
213	96.0	95.49950049950031
214	96.0	95.5894105894104
215	96.0	95.6793206793205
216	96.0	95.76923076923059
217	96.0	95.84615384615367
218	96.0	95.92307692307675
219	96.0	95.99999999999983
220	96.0	95.99999999999983
221	96.0	95.99999999999983
222	96.0	95.99999999999983
223	96.0	95.99999999999983
224	96.0	95.99999999999983
225	96.0	95.99999999999983
226	96.0	95.99999999999983
227	96.0	95.99999999999983
228	96.0	95.99999999999983
229	96.0	95.99999999999983
230	96.0	95.99999999999983
231	96.0	95.99999999999983
232	96.0	95.99999999999983
233	96.0	95.99999999999983
234	96.0	95.99999999999983
235	96.0	95.99999999999983
236	96.0	95.99999999999983
237	96.0	95.99999999999983
238	96.0	95.99999999999983
239	96.0	95.99999999999983
240	96.0	95.99999999999983
241	96.0	95.99999999999983
242	96.0	95.99999999999983
243	96.0	95.99999999999983
244	96.0	95.99999999999983
245	96.0	95.99999999999983
246	96.0	95.99999999999983
247	96.0	95.99999999999983
248	96.0	95.99999999999983
249	96.0	95.99999999999983
250	96.0	95.99999999999983
251	96.0	95.99999999999983
252	96.0	95.99999999999983
253	96.0	95.99999999999983
254	96.0	95.99999999999983
255	96.0	95.99999999999983
256	96.0	95.99999999999983
257	96.0	95.99999999999983
258	96.0	95.99999999999983
259	96.0	95.99999999999983
260	96.0	95.99999999999983
261	96.0	95.99999999999983
262	96.0	95.99999999999983
263	96.0	95.99999999999983
264	96.0	95.99999999999983
265	96.0	95.99999999999983
266	96.0	95.99999999999983
267	96.0	95.99999999999983
268	96.0	95.99999999999983
269	96.0	95.99999999999983
270	96.0	95.99999999999983
271	96.0	95.99999999999983
272	96.0	95.99999999999983
273	96.0	95.99999999999983
274	96.0	95.99999999999983
275	96.0	95.99999999999983
276	96.0	95.99999999999983
277	96.0	95.99999999999983
278	96.0	95.99999999999983
279	96.0	95.99999999999983
280	96.0	95.99999999999983
281	96.0	95.99999999999983
282	96.0	95.99999999999983
283	96.0	95.99999999999983
284	96.0	95.99999999999983
285	96.0	95.99999999999983
286	96.0	95.99999999999983
287	96.0	95.99999999999983
288	96.0	95.99999999999983
289	96.0	95.99999999999983
290	96.0	95.99999999999983
291	96.0	95.99999999999983
292	96.0	95.99999999999983
293	96.0	95.99999999999983
294	96.0	95.99999999999983
295	96.0	95.99999999999983
296	96.0	95.99999999999983
297	96.0	95.99999999999983
298	96.0	95.99999999999983
299	96.0	95.99999999999983
300	96.0	95.99999999999983
301	96.0	95.99999999999983
302	96.0	95.99999999999983
303	96.0	95.99999999999983
304	96.0	95.99999999999983
305	96.0	95.99999999999983
306	96.0	95.99999999999983
307	96.0	95.99999999999983
308	96.0	95.99999999999983
309	96.0	95.99999999999983
310	96.0	95.99999999999983
311	96.0	95.99999999999983
312	96.0	95.99999999999983
