k	top_acc_perc__casmi	top_acc_perc__csi
1	24.0	25.726190476190474
2	38.0	38.785714285714285
3	45.0	46.345238095238095
4	54.0	54.23809523809524
5	59.0	59.04761904761905
6	63.0	62.857142857142854
7	66.0	66.0
8	66.0	66.0
9	68.0	68.0
10	68.0	68.0
11	70.0	70.0
12	72.0	72.0
13	74.0	74.0
14	75.0	75.0
15	75.0	75.0
16	76.0	76.0
17	76.0	76.0
18	76.0	76.0
19	77.0	77.0
20	77.0	77.0
21	77.0	77.125
22	77.0	77.25
23	77.0	77.375
24	77.0	77.5
25	79.0	78.625
26	79.0	78.75
27	79.0	78.875
28	79.0	79.0
29	79.0	79.0
30	79.0	79.0
31	79.0	79.0
32	80.0	80.0
33	80.0	80.0
34	80.0	80.0
35	81.0	81.0
36	81.0	81.0
37	81.0	81.0
38	81.0	81.33333333333333
39	82.0	81.66666666666666
40	82.0	82.33333333333333
41	83.0	82.66666666666666
42	83.0	82.99999999999999
43	83.0	82.99999999999999
44	83.0	82.99999999999999
45	84.0	83.99999999999999
46	84.0	83.99999999999999
47	84.0	83.99999999999999
48	84.0	83.99999999999999
49	84.0	83.99999999999999
50	84.0	83.99999999999999
