k	top_acc_perc
1	27.0
2	47.0
3	54.0
4	60.0
5	64.0
6	65.0
7	68.0
8	70.0
9	70.0
10	72.0
11	73.0
12	75.0
13	76.0
14	77.0
15	77.0
16	77.0
17	77.0
18	78.0
19	79.0
20	79.0
21	80.0
22	83.0
23	83.0
24	83.0
25	85.0
26	85.0
27	85.0
28	85.0
29	85.0
30	85.0
31	86.0
32	86.0
33	86.0
34	86.0
35	86.0
36	86.0
37	86.0
38	88.0
39	88.0
40	88.0
41	88.0
42	90.0
43	90.0
44	90.0
45	90.0
46	90.0
47	90.0
48	90.0
49	90.0
50	90.0
