k	top_acc_perc
1	25.0
2	42.0
3	52.0
4	56.99999999999999
5	60.0
6	64.0
7	65.0
8	67.0
9	68.0
10	70.0
11	71.0
12	73.0
13	74.0
14	75.0
15	75.0
16	77.0
17	78.0
18	78.0
19	78.0
20	80.0
21	80.0
22	81.0
23	82.0
24	82.0
25	83.0
26	83.0
27	83.0
28	83.0
29	83.0
30	83.0
31	83.0
32	84.0
33	84.0
34	84.0
35	84.0
36	84.0
37	85.0
38	85.0
39	86.0
40	86.0
41	86.0
42	86.0
43	86.0
44	87.0
45	87.0
46	87.0
47	87.0
48	87.0
49	87.0
50	87.0
