k	top_acc_perc
1	23.0
2	38.0
3	48.0
4	56.00000000000001
5	60.0
6	65.0
7	68.0
8	69.0
9	69.0
10	70.0
11	71.0
12	73.0
13	74.0
14	75.0
15	75.0
16	75.0
17	76.0
18	76.0
19	76.0
20	78.0
21	79.0
22	79.0
23	79.0
24	79.0
25	81.0
26	81.0
27	81.0
28	81.0
29	81.0
30	81.0
31	81.0
32	81.0
33	82.0
34	82.0
35	82.0
36	82.0
37	82.0
38	82.0
39	83.0
40	83.0
41	84.0
42	84.0
43	84.0
44	84.0
45	84.0
46	84.0
47	85.0
48	85.0
49	85.0
50	85.0
