k	top_acc_perc
1	23.0
2	42.0
3	46.0
4	51.0
5	59.0
6	61.0
7	61.0
8	63.0
9	65.0
10	68.0
11	69.0
12	69.0
13	70.0
14	72.0
15	72.0
16	73.0
17	74.0
18	74.0
19	74.0
20	74.0
21	75.0
22	75.0
23	76.0
24	76.0
25	76.0
26	76.0
27	76.0
28	76.0
29	76.0
30	77.0
31	78.0
32	80.0
33	82.0
34	82.0
35	82.0
36	82.0
37	82.0
38	82.0
39	83.0
40	83.0
41	83.0
42	83.0
43	83.0
44	83.0
45	83.0
46	83.0
47	84.0
48	84.0
49	84.0
50	84.0
