k	top_acc_perc
1	35.0
2	45.0
3	52.0
4	57.99999999999999
5	59.0
6	62.0
7	63.0
8	64.0
9	65.0
10	67.0
11	67.0
12	69.0
13	69.0
14	69.0
15	70.0
16	72.0
17	73.0
18	75.0
19	75.0
20	77.0
21	77.0
22	78.0
23	80.0
24	81.0
25	81.0
26	81.0
27	81.0
28	81.0
29	82.0
30	82.0
31	82.0
32	83.0
33	83.0
34	85.0
35	85.0
36	85.0
37	86.0
38	87.0
39	87.0
40	87.0
41	87.0
42	87.0
43	88.0
44	88.0
45	88.0
46	89.0
47	90.0
48	90.0
49	90.0
50	90.0
