k	top_acc_perc
1	22.0
2	36.0
3	43.0
4	48.0
5	54.0
6	60.0
7	61.0
8	66.0
9	67.0
10	70.0
11	71.0
12	73.0
13	73.0
14	74.0
15	77.0
16	79.0
17	79.0
18	80.0
19	82.0
20	82.0
21	82.0
22	82.0
23	83.0
24	83.0
25	83.0
26	83.0
27	83.0
28	83.0
29	83.0
30	83.0
31	83.0
32	83.0
33	83.0
34	84.0
35	84.0
36	84.0
37	85.0
38	85.0
39	86.0
40	86.0
41	86.0
42	86.0
43	87.0
44	87.0
45	87.0
46	88.0
47	88.0
48	88.0
49	89.0
50	89.0
