k	top_acc_perc__casmi	top_acc_perc__csi
1	19.0	21.333333333333332
2	47.0	47.166666666666664
3	52.0	52.0
4	55.00000000000001	55.00000000000001
5	59.0	59.0
6	62.0	62.0
7	67.0	67.0
8	69.0	69.0
9	70.0	70.0
10	70.0	70.33333333333333
11	73.0	72.66666666666666
12	74.0	73.99999999999999
13	74.0	73.99999999999999
14	75.0	74.99999999999999
15	75.0	74.99999999999999
16	75.0	74.99999999999999
17	75.0	74.99999999999999
18	77.0	76.99999999999999
19	77.0	76.99999999999999
20	78.0	77.99999999999999
21	78.0	77.99999999999999
22	78.0	77.99999999999999
23	79.0	78.99999999999999
24	79.0	78.99999999999999
25	79.0	78.99999999999999
26	79.0	78.99999999999999
27	79.0	79.14285714285712
28	79.0	79.28571428571426
29	80.0	80.4285714285714
30	82.0	81.57142857142854
31	82.0	81.71428571428568
32	82.0	81.85714285714282
33	82.0	81.99999999999996
34	83.0	82.99999999999996
35	83.0	82.99999999999996
36	83.0	82.99999999999996
37	83.0	82.99999999999996
38	83.0	83.33333333333329
39	84.0	83.66666666666661
40	84.0	83.99999999999994
41	84.0	83.99999999999994
42	84.0	83.99999999999994
43	85.0	84.99999999999994
44	85.0	84.99999999999994
45	85.0	84.99999999999994
46	85.0	84.99999999999994
47	85.0	84.99999999999994
48	85.0	84.99999999999994
49	85.0	84.99999999999994
50	86.0	85.99999999999994
