k	top_acc_perc__casmi	top_acc_perc__csi
1	24.0	25.33333333333333
2	36.0	36.833333333333336
3	49.0	48.333333333333336
4	52.0	52.5
5	55.00000000000001	55.00000000000001
6	55.00000000000001	55.00000000000001
7	56.00000000000001	56.00000000000001
8	57.99999999999999	57.99999999999999
9	60.0	60.14285714285714
10	60.0	60.285714285714285
11	62.0	62.92857142857143
12	65.0	64.57142857142858
13	65.0	64.71428571428572
14	66.0	65.85714285714286
15	66.0	66.0
16	67.0	67.0
17	67.0	67.2
18	67.0	67.73333333333333
19	70.0	69.26666666666667
20	70.0	69.8
21	71.0	71.0
22	72.0	72.0
23	72.0	72.0
24	74.0	74.0
25	75.0	75.0
26	75.0	75.33333333333333
27	76.0	75.66666666666666
28	76.0	75.99999999999999
29	76.0	75.99999999999999
30	76.0	75.99999999999999
31	76.0	76.33333333333331
32	77.0	76.66666666666664
33	77.0	76.99999999999997
34	77.0	76.99999999999997
35	77.0	76.99999999999997
36	77.0	76.99999999999997
37	77.0	76.99999999999997
38	77.0	76.99999999999997
39	77.0	76.99999999999997
40	77.0	76.99999999999997
41	77.0	76.99999999999997
42	77.0	76.99999999999997
43	77.0	76.99999999999997
44	77.0	76.99999999999997
45	77.0	76.99999999999997
46	78.0	77.99999999999997
47	78.0	78.3333333333333
48	80.0	79.66666666666663
49	80.0	79.99999999999996
50	80.0	79.99999999999996
