k	top_acc_perc__casmi	top_acc_perc__csi
1	18.0	20.62424242424242
2	37.0	37.24848484848485
3	43.0	44.70606060606061
4	50.0	49.830303030303035
5	56.00000000000001	56.45454545454546
6	59.0	58.545454545454554
7	60.0	59.63636363636364
8	64.0	64.22727272727273
9	65.0	65.48484848484848
10	67.0	66.24242424242424
11	69.0	68.99999999999999
12	71.0	70.99999999999999
13	71.0	70.99999999999999
14	71.0	71.33333333333331
15	72.0	71.66666666666664
16	73.0	72.99999999999997
17	75.0	74.99999999999997
18	76.0	75.99999999999997
19	76.0	75.99999999999997
20	76.0	75.99999999999997
21	76.0	76.12499999999997
22	76.0	76.24999999999997
23	77.0	77.37499999999997
24	77.0	77.49999999999997
25	78.0	77.62499999999997
26	79.0	78.74999999999997
27	79.0	78.87499999999997
28	80.0	79.99999999999997
29	80.0	79.99999999999997
30	81.0	80.99999999999997
31	81.0	80.99999999999997
32	81.0	80.99999999999997
33	82.0	82.04999999999997
34	82.0	82.09999999999997
35	82.0	82.14999999999996
36	82.0	82.19999999999996
37	82.0	82.24999999999996
38	82.0	82.29999999999995
39	82.0	82.34999999999995
40	82.0	82.39999999999995
41	82.0	82.44999999999995
42	82.0	82.49999999999994
43	83.0	82.54999999999994
44	83.0	82.59999999999994
45	83.0	82.64999999999993
46	83.0	82.8666666666666
47	83.0	83.08333333333327
48	83.0	83.79999999999994
49	85.0	84.51666666666661
50	85.0	84.73333333333328
51	85.0	84.94999999999995
52	85.0	84.99999999999994
53	85.0	84.99999999999994
54	85.0	84.99999999999994
55	85.0	84.99999999999994
56	85.0	84.99999999999994
57	85.0	84.99999999999994
58	85.0	84.99999999999994
59	85.0	84.99999999999994
60	85.0	84.99999999999994
61	85.0	84.99999999999994
62	86.0	85.99999999999994
63	86.0	85.99999999999994
64	86.0	85.99999999999994
65	86.0	85.99999999999994
66	86.0	85.99999999999994
67	86.0	85.99999999999994
68	86.0	85.99999999999994
69	86.0	85.99999999999994
70	86.0	85.99999999999994
71	86.0	85.99999999999994
72	86.0	85.99999999999994
73	86.0	85.99999999999994
74	86.0	85.99999999999994
75	86.0	85.99999999999994
76	86.0	85.99999999999994
77	86.0	85.99999999999994
78	86.0	85.99999999999994
79	86.0	85.99999999999994
