k	top_acc_perc__casmi	top_acc_perc__csi
1	27.0	28.65
2	42.0	43.8
3	50.0	50.949999999999996
4	56.00000000000001	54.266666666666666
5	59.0	59.033333333333324
6	60.0	60.9
7	63.0	63.1
8	66.0	65.8
9	67.0	67.33333333333333
10	68.0	67.66666666666666
11	68.0	68.49999999999999
12	69.0	68.99999999999999
13	69.0	69.99999999999999
14	71.0	71.16666666666666
15	72.0	71.83333333333333
16	73.0	73.0
17	73.0	73.25
18	74.0	74.5
19	75.0	74.75
20	75.0	75.0
21	75.0	75.0
22	75.0	75.0
23	76.0	76.0
24	76.0	76.0
25	76.0	76.0
26	76.0	76.33333333333333
27	77.0	76.66666666666666
28	77.0	76.99999999999999
29	77.0	76.99999999999999
30	79.0	78.99999999999999
31	80.0	79.99999999999999
32	81.0	80.99999999999999
33	81.0	81.04999999999998
34	81.0	81.09999999999998
35	81.0	81.14999999999998
36	81.0	81.53333333333332
37	82.0	81.91666666666666
38	82.0	82.3
39	82.0	82.35
40	82.0	82.39999999999999
41	82.0	82.44999999999999
42	82.0	82.49999999999999
43	83.0	82.54999999999998
44	83.0	82.59999999999998
45	83.0	82.64999999999998
46	84.0	83.69999999999997
47	84.0	83.74999999999997
48	84.0	83.79999999999997
49	84.0	83.84999999999997
50	84.0	83.89999999999996
51	84.0	83.94999999999996
52	84.0	83.99999999999996
53	84.0	83.99999999999996
54	84.0	83.99999999999996
55	84.0	83.99999999999996
56	86.0	85.99999999999996
57	86.0	85.99999999999996
58	87.0	86.99999999999996
59	87.0	86.99999999999996
60	87.0	86.99999999999996
61	87.0	86.99999999999996
62	87.0	86.99999999999996
63	88.0	87.99999999999996
64	88.0	87.99999999999996
65	88.0	87.99999999999996
66	88.0	87.99999999999996
67	88.0	87.99999999999996
68	88.0	87.99999999999996
69	88.0	87.99999999999996
70	88.0	87.99999999999996
71	88.0	88.24999999999996
72	88.0	88.49999999999996
73	89.0	88.74999999999996
74	89.0	88.99999999999996
75	89.0	88.99999999999996
76	89.0	88.99999999999996
77	89.0	88.99999999999996
78	89.0	88.99999999999996
79	89.0	88.99999999999996
80	89.0	88.99999999999996
81	89.0	88.99999999999996
82	89.0	88.99999999999996
83	89.0	88.99999999999996
84	89.0	88.99999999999996
85	89.0	88.99999999999996
86	89.0	88.99999999999996
87	89.0	88.99999999999996
88	89.0	88.99999999999996
89	89.0	88.99999999999996
90	89.0	88.99999999999996
91	89.0	88.99999999999996
92	89.0	88.99999999999996
93	89.0	88.99999999999996
94	89.0	88.99999999999996
95	89.0	88.99999999999996
96	89.0	88.99999999999996
97	89.0	88.99999999999996
98	89.0	88.99999999999996
99	89.0	88.99999999999996
100	89.0	88.99999999999996
101	89.0	88.99999999999996
102	89.0	88.99999999999996
103	89.0	88.99999999999996
104	89.0	88.99999999999996
105	89.0	88.99999999999996
106	89.0	88.99999999999996
107	89.0	88.99999999999996
108	89.0	88.99999999999996
109	89.0	88.99999999999996
110	89.0	88.99999999999996
111	89.0	88.99999999999996
112	89.0	88.99999999999996
113	89.0	88.99999999999996
114	89.0	88.99999999999996
115	89.0	88.99999999999996
116	89.0	88.99999999999996
117	89.0	88.99999999999996
118	89.0	88.99999999999996
119	89.0	88.99999999999996
120	89.0	88.99999999999996
121	89.0	88.99999999999996
122	89.0	88.99999999999996
123	89.0	88.99999999999996
124	89.0	88.99999999999996
125	89.0	88.99999999999996
126	89.0	88.99999999999996
127	89.0	88.99999999999996
128	89.0	88.99999999999996
129	89.0	88.99999999999996
130	89.0	88.99999999999996
131	89.0	88.99999999999996
132	89.0	88.99999999999996
133	89.0	88.99999999999996
134	89.0	88.99999999999996
135	89.0	88.99999999999996
136	89.0	88.99999999999996
137	89.0	88.99999999999996
138	89.0	88.99999999999996
139	89.0	88.99999999999996
140	90.0	89.99999999999996
141	90.0	89.99999999999996
142	90.0	89.99999999999996
143	90.0	89.99999999999996
144	90.0	89.99999999999996
145	90.0	89.99999999999996
146	90.0	90.49999999999996
147	91.0	90.99999999999996
148	91.0	90.99999999999996
149	91.0	90.99999999999996
150	91.0	90.99999999999996
151	91.0	90.99999999999996
152	91.0	90.99999999999996
153	92.0	91.99999999999996
154	92.0	91.99999999999996
155	92.0	91.99999999999996
156	92.0	91.99999999999996
157	92.0	91.99999999999996
158	92.0	91.99999999999996
159	92.0	91.99999999999996
160	92.0	91.99999999999996
161	92.0	91.99999999999996
162	93.0	92.99999999999996
163	93.0	92.99999999999996
164	93.0	92.99999999999996
165	93.0	92.99999999999996
166	93.0	92.99999999999996
167	93.0	92.99999999999996
168	93.0	92.99999999999996
169	93.0	92.99999999999996
170	93.0	92.99999999999996
171	93.0	92.99999999999996
172	93.0	92.99999999999996
173	93.0	92.99999999999996
174	93.0	92.99999999999996
175	93.0	92.99999999999996
176	93.0	92.99999999999996
177	93.0	92.99999999999996
178	94.0	93.99999999999996
179	94.0	93.99999999999996
180	94.0	93.99999999999996
181	94.0	93.99999999999996
182	94.0	93.99999999999996
183	94.0	93.99999999999996
184	94.0	93.99999999999996
185	94.0	93.99999999999996
186	94.0	93.99999999999996
187	94.0	93.99999999999996
188	94.0	93.99999999999996
189	94.0	93.99999999999996
190	94.0	93.99999999999996
191	94.0	93.99999999999996
192	94.0	93.99999999999996
193	94.0	93.99999999999996
194	94.0	93.99999999999996
195	94.0	93.99999999999996
196	94.0	93.99999999999996
197	94.0	93.99999999999996
198	94.0	93.99999999999996
199	94.0	93.99999999999996
200	94.0	93.99999999999996
201	94.0	93.99999999999996
202	94.0	94.33333333333329
203	95.0	94.66666666666661
204	95.0	94.99999999999994
205	95.0	94.99999999999994
206	95.0	94.99999999999994
207	95.0	94.99999999999994
208	95.0	94.99999999999994
209	95.0	94.99999999999994
210	95.0	94.99999999999994
211	95.0	94.99999999999994
212	95.0	94.99999999999994
213	95.0	94.99999999999994
214	95.0	94.99999999999994
215	95.0	94.99999999999994
216	95.0	94.99999999999994
217	95.0	94.99999999999994
218	95.0	94.99999999999994
219	95.0	94.99999999999994
220	95.0	94.99999999999994
221	95.0	94.99999999999994
222	95.0	94.99999999999994
223	95.0	94.99999999999994
224	95.0	94.99999999999994
225	95.0	94.99999999999994
226	95.0	94.99999999999994
227	95.0	94.99999999999994
228	95.0	94.99999999999994
229	95.0	94.99999999999994
230	95.0	94.99999999999994
231	95.0	94.99999999999994
232	95.0	94.99999999999994
233	95.0	94.99999999999994
234	95.0	94.99999999999994
235	95.0	94.99999999999994
236	95.0	94.99999999999994
237	95.0	94.99999999999994
238	95.0	94.99999999999994
239	95.0	94.99999999999994
240	95.0	94.99999999999994
241	95.0	94.99999999999994
242	95.0	94.99999999999994
243	95.0	94.99999999999994
244	95.0	94.99999999999994
245	95.0	94.99999999999994
246	95.0	94.99999999999994
247	95.0	94.99999999999994
248	95.0	94.99999999999994
249	95.0	94.99999999999994
250	95.0	94.99999999999994
251	95.0	94.99999999999994
252	95.0	94.99999999999994
253	95.0	94.99999999999994
254	95.0	94.99999999999994
255	95.0	94.99999999999994
256	95.0	94.99999999999994
257	95.0	94.99999999999994
258	95.0	94.99999999999994
259	95.0	94.99999999999994
260	95.0	94.99999999999994
261	95.0	94.99999999999994
262	95.0	94.99999999999994
263	95.0	94.99999999999994
264	95.0	94.99999999999994
265	95.0	94.99999999999994
266	95.0	94.99999999999994
267	95.0	94.99999999999994
268	95.0	94.99999999999994
269	95.0	94.99999999999994
270	95.0	94.99999999999994
271	95.0	94.99999999999994
272	95.0	94.99999999999994
273	95.0	94.99999999999994
274	95.0	94.99999999999994
275	95.0	94.99999999999994
276	95.0	94.99999999999994
277	95.0	94.99999999999994
278	96.0	95.99999999999994
279	96.0	95.99999999999994
280	96.0	95.99999999999994
281	96.0	95.99999999999994
282	96.0	95.99999999999994
283	96.0	95.99999999999994
284	96.0	95.99999999999994
285	96.0	95.99999999999994
286	96.0	95.99999999999994
287	96.0	95.99999999999994
288	96.0	95.99999999999994
289	96.0	95.99999999999994
290	96.0	95.99999999999994
291	96.0	95.99999999999994
292	96.0	95.99999999999994
293	96.0	95.99999999999994
294	96.0	95.99999999999994
295	96.0	95.99999999999994
296	96.0	95.99999999999994
297	96.0	95.99999999999994
298	96.0	95.99999999999994
299	96.0	95.99999999999994
300	96.0	95.99999999999994
301	97.0	96.99999999999994
302	97.0	96.99999999999994
303	97.0	96.99999999999994
304	97.0	96.99999999999994
305	97.0	96.99999999999994
306	97.0	96.99999999999994
307	97.0	96.99999999999994
308	97.0	96.99999999999994
309	97.0	96.99999999999994
310	97.0	96.99999999999994
311	97.0	96.99999999999994
312	97.0	96.99999999999994
313	97.0	96.99999999999994
314	97.0	96.99999999999994
315	97.0	96.99999999999994
316	97.0	96.99999999999994
317	97.0	96.99999999999994
318	97.0	96.99999999999994
319	97.0	96.99999999999994
320	97.0	96.99999999999994
321	97.0	96.99999999999994
322	97.0	96.99999999999994
323	97.0	96.99999999999994
324	97.0	96.99999999999994
325	97.0	96.99999999999994
326	97.0	96.99999999999994
327	98.0	97.99999999999994
328	98.0	97.99999999999994
329	98.0	97.99999999999994
330	98.0	97.99999999999994
331	98.0	97.99999999999994
332	98.0	97.99999999999994
333	98.0	97.99999999999994
334	98.0	97.99999999999994
335	98.0	97.99999999999994
336	98.0	97.99999999999994
337	98.0	97.99999999999994
338	98.0	97.99999999999994
339	98.0	97.99999999999994
340	98.0	97.99999999999994
341	98.0	97.99999999999994
342	98.0	97.99999999999994
343	98.0	97.99999999999994
344	98.0	97.99999999999994
345	98.0	97.99999999999994
346	98.0	97.99999999999994
347	98.0	97.99999999999994
348	98.0	97.99999999999994
349	98.0	97.99999999999994
350	98.0	97.99999999999994
351	98.0	97.99999999999994
352	98.0	97.99999999999994
353	98.0	97.99999999999994
354	98.0	97.99999999999994
355	98.0	97.99999999999994
356	98.0	97.99999999999994
357	98.0	97.99999999999994
358	98.0	97.99999999999994
359	98.0	97.99999999999994
360	98.0	97.99999999999994
361	98.0	97.99999999999994
362	98.0	97.99999999999994
363	98.0	97.99999999999994
364	98.0	97.99999999999994
365	98.0	97.99999999999994
366	98.0	97.99999999999994
367	98.0	97.99999999999994
368	98.0	97.99999999999994
369	98.0	97.99999999999994
370	98.0	97.99999999999994
371	98.0	97.99999999999994
372	98.0	97.99999999999994
373	98.0	97.99999999999994
374	98.0	97.99999999999994
375	98.0	97.99999999999994
376	98.0	97.99999999999994
377	98.0	97.99999999999994
378	98.0	97.99999999999994
379	98.0	97.99999999999994
380	98.0	97.99999999999994
381	98.0	97.99999999999994
382	98.0	97.99999999999994
383	98.0	97.99999999999994
384	98.0	97.99999999999994
385	98.0	97.99999999999994
386	98.0	97.99999999999994
387	98.0	97.99999999999994
388	98.0	97.99999999999994
389	98.0	97.99999999999994
390	98.0	97.99999999999994
391	98.0	97.99999999999994
392	98.0	97.99999999999994
393	98.0	97.99999999999994
394	98.0	97.99999999999994
395	98.0	97.99999999999994
396	98.0	97.99999999999994
397	98.0	97.99999999999994
398	98.0	97.99999999999994
399	98.0	97.99999999999994
400	98.0	97.99999999999994
401	98.0	97.99999999999994
402	98.0	97.99999999999994
403	98.0	97.99999999999994
404	98.0	97.99999999999994
405	98.0	97.99999999999994
406	98.0	97.99999999999994
407	98.0	97.99999999999994
