k	top_acc_perc
1	26.0
2	40.0
3	49.0
4	55.00000000000001
5	61.0
6	65.0
7	68.0
8	68.0
9	68.0
10	71.0
11	72.0
12	74.0
13	75.0
14	75.0
15	76.0
16	76.0
17	76.0
18	76.0
19	78.0
20	81.0
21	82.0
22	83.0
23	83.0
24	84.0
25	84.0
26	84.0
27	85.0
28	86.0
29	88.0
30	88.0
31	88.0
32	88.0
33	88.0
34	88.0
35	88.0
36	88.0
37	88.0
38	91.0
39	91.0
40	91.0
41	91.0
42	91.0
43	91.0
44	91.0
45	92.0
46	92.0
47	92.0
48	92.0
49	92.0
50	93.0
