k	top_acc_perc
1	24.0
2	44.0
3	49.0
4	53.0
5	56.99999999999999
6	61.0
7	64.0
8	64.0
9	64.0
10	65.0
11	66.0
12	67.0
13	67.0
14	68.0
15	68.0
16	70.0
17	70.0
18	71.0
19	73.0
20	73.0
21	76.0
22	76.0
23	77.0
24	78.0
25	79.0
26	79.0
27	79.0
28	79.0
29	79.0
30	79.0
31	79.0
32	79.0
33	79.0
34	79.0
35	79.0
36	79.0
37	79.0
38	79.0
39	80.0
40	80.0
41	81.0
42	81.0
43	81.0
44	81.0
45	82.0
46	82.0
47	82.0
48	83.0
49	83.0
50	83.0
