k	top_acc_perc__casmi	top_acc_perc__csi
1	26.0	27.500000000000004
2	40.0	41.33333333333333
3	48.0	48.666666666666664
4	55.00000000000001	55.83333333333332
5	62.0	61.66666666666667
6	65.0	65.5
7	69.0	69.0
8	71.0	71.0
9	71.0	71.0
10	73.0	73.0
11	73.0	73.0
12	74.0	74.0
13	74.0	74.0
14	74.0	74.14285714285714
15	74.0	74.28571428571428
16	76.0	76.42857142857142
17	79.0	79.07142857142856
18	80.0	79.7142857142857
19	80.0	79.85714285714283
20	80.0	79.99999999999997
21	80.0	79.99999999999997
22	80.0	79.99999999999997
23	80.0	79.99999999999997
24	81.0	80.99999999999997
25	81.0	80.99999999999997
26	82.0	81.99999999999997
27	82.0	82.49999999999997
28	83.0	83.16666666666664
29	83.0	83.33333333333331
30	83.0	83.49999999999999
31	84.0	83.66666666666666
32	85.0	84.83333333333333
33	85.0	85.0
34	85.0	85.0
35	85.0	85.0
36	85.0	85.0
37	85.0	85.0
38	86.0	86.0
39	86.0	86.0
40	86.0	86.0
41	86.0	86.0
42	86.0	86.0
43	86.0	86.0
44	87.0	87.0
45	87.0	87.0
46	87.0	87.0
47	87.0	87.0
48	87.0	87.0
49	88.0	88.0
50	88.0	88.0
