C	inner_split	ndcg_ohc
1	0	0.7077748149184662
1	1	0.7152132990262449
1	2	0.6794444553959245
4	0	0.7072523429437607
4	1	0.7265989671683138
4	2	0.6822204300492998
16	0	0.7093732101550374
16	1	0.7211757103066077
16	2	0.6799811616058301
32	0	0.7129288967764507
32	1	0.7269481552238454
32	2	0.6783108554055107
64	0	0.7103380897595287
64	1	0.7119807650726158
64	2	0.6777353788729272
